Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Romit Roy Roy Choudhury,University of Illinois Urbana Champaign,Closing the Gaps in Inertial Motion Tracking,"accelerometer, sensor fusion, gyroscope, dead reckoning, imu, magnetometer, orientation, location, motion tracking",2018,mobicom
Lingkun  Li,Tsinghua University,RainbowLight: Towards Low Cost Ambient Light Positioning with Mobile Phones,"visible light positioning, indoor localization, image processing",2018,mobicom
Pengjin  Xie,Tsinghua University,RainbowLight: Towards Low Cost Ambient Light Positioning with Mobile Phones,"visible light positioning, indoor localization, image processing",2018,mobicom
Jiliang  Wang,Tsinghua University,RainbowLight: Towards Low Cost Ambient Light Positioning with Mobile Phones,"visible light positioning, indoor localization, image processing",2018,mobicom
Kathleen M Carley,Carnegie Mellon University,Science of Social Cyber-Security,"social media, disaster response, cyber security, disinformation, cyber-threats, state stability",2018,mobicom
Ju  Wang,University of Waterloo,Challenge: RFID Hacking for Fun and Profit,"rfid, modification, antenna, sensor",2018,mobicom
Omid  Abari,University of Waterloo,Challenge: RFID Hacking for Fun and Profit,"rfid, modification, antenna, sensor",2018,mobicom
S. Keshav,University of Waterloo,Challenge: RFID Hacking for Fun and Profit,"rfid, modification, antenna, sensor",2018,mobicom
Meng  Jin,Northwest University & Tsinghua University,Parallel Backscatter in the Wild: When Burstiness and Randomness Play with You,"backscatter, parallel transmission, wireless",2018,mobicom
Yuan  He,Tsinghua University,Parallel Backscatter in the Wild: When Burstiness and Randomness Play with You,"backscatter, parallel transmission, wireless",2018,mobicom
Xin  Meng,Northwest University,Parallel Backscatter in the Wild: When Burstiness and Randomness Play with You,"backscatter, parallel transmission, wireless",2018,mobicom
Dingyi  Fang,Northwest University,Parallel Backscatter in the Wild: When Burstiness and Randomness Play with You,"backscatter, parallel transmission, wireless",2018,mobicom
Xiaojiang Chen,Northwest University,Parallel Backscatter in the Wild: When Burstiness and Randomness Play with You,"backscatter, parallel transmission, wireless",2018,mobicom
Peter  Hillyard,Xandem Technology,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Anh  Luong,Carnegie Mellon University,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Alemayehu Solomon Abrar,University of Utah,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Neal Patwari,University of Utah,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Krishna  Sundar,Health Sciences Center University of Utah,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Robert  Farney,Health Sciences Center University of Utah,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Jason  Burch,Health Sciences Center University of Utah,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Christina  Porucznik,University of Utah School of Medicine,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Sarah Hatch Pollard,University of Utah School of Medicine,Experience: Cross-Technology Radio Respiratory Monitoring Performance Study,"wireless sensor network, signal processing, respiration monitoring",2018,mobicom
Jia  Zhao,Simon Fraser University,X-Tandem: Towards Multi-Hop Backscatter Communication with Commodity WiFi,"Backscatter, WiFi, Multi-hop, Internet-of-Things",2018,mobicom
Wei  Gong,University of Science and Technology of China & Simon Fraser University,X-Tandem: Towards Multi-Hop Backscatter Communication with Commodity WiFi,"Backscatter, WiFi, Multi-hop, Internet-of-Things",2018,mobicom
Jiangchuan  Liu,Simon Fraser University,X-Tandem: Towards Multi-Hop Backscatter Communication with Commodity WiFi,"Backscatter, WiFi, Multi-hop, Internet-of-Things",2018,mobicom
Anand  Padmanabha Iyer,University of California Berkeley,Mitigating the Latency-Accuracy Trade-off in Mobile Data Analytics Systems,"mobile systems, data analytics, cellular networks",2018,mobicom
Li Erran Erran Li,Fudan University and Pony.ai Research Institute,Mitigating the Latency-Accuracy Trade-off in Mobile Data Analytics Systems,"mobile systems, data analytics, cellular networks",2018,mobicom
Mosharaf  Chowdhury,University of Michigan Ann Arbor,Mitigating the Latency-Accuracy Trade-off in Mobile Data Analytics Systems,"mobile systems, data analytics, cellular networks",2018,mobicom
I. Stoica,University of California Berkeley,Mitigating the Latency-Accuracy Trade-off in Mobile Data Analytics Systems,"mobile systems, data analytics, cellular networks",2018,mobicom
Milan  Stute,TU Darmstadt,One Billion Apples’ Secret Sauce: Recipe for the Apple Wireless Direct Link Ad Hoc Protocol,"ieee 802.11, ios, apple, awdl, ad hoc networks, proprietary protocol, macos, reverse engineering",2018,mobicom
David  Kreitschmann,TU Darmstadt,One Billion Apples’ Secret Sauce: Recipe for the Apple Wireless Direct Link Ad Hoc Protocol,"ieee 802.11, ios, apple, awdl, ad hoc networks, proprietary protocol, macos, reverse engineering",2018,mobicom
Matthias  Hollick,TU Darmstadt,One Billion Apples’ Secret Sauce: Recipe for the Apple Wireless Direct Link Ad Hoc Protocol,"ieee 802.11, ios, apple, awdl, ad hoc networks, proprietary protocol, macos, reverse engineering",2018,mobicom
Noah  Klugman,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Veronica  Jacome,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Meghan  Clark,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Matthew  Podolsky,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Pat  Pannuto,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Neal Jackson,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Aley Soud Nassor,State University of Zanzibar,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Catherine  Wolfram,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Duncan S Callaway,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Jay  Taneja,University of Massachusetts Amherst,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Prabal Kumar Dutta,University of California Berkeley,Experience: Android Resists Liberation from Its Primary Use Case,[],2018,mobicom
Hyunjong  Lee,University of Michigan Ann Arbor,RAVEN: Improving Interactive Latency for the Connected Car,"network latency, vehicular networking, redundancy",2018,mobicom
Jason Nelson Flinn,University of Michigan Ann Arbor,RAVEN: Improving Interactive Latency for the Connected Car,"network latency, vehicular networking, redundancy",2018,mobicom
Basavaraj  Tonshal,Ford Motor Company,RAVEN: Improving Interactive Latency for the Connected Car,"network latency, vehicular networking, redundancy",2018,mobicom
Peter T Kirstein,University College London,"Early International Activities in the Arpanet, Its Mutation into the Internet, and Some Further Regional Extensions","arpanet, internet history",2018,mobicom
Kai  Zhang,Tsinghua University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Chenshu  Wu,University of Maryland College Park,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Chaofan  Yang,Tsinghua University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Yi  Zhao,Tsinghua University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Kehong  Huang,Tsinghua University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Chunyi  Peng,Purdue University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Yunhao  Liu,Tsinghua University & MSU,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Zheng  Yang,Tsinghua University,ChromaCode: A Fully Imperceptible Screen-Camera Communication System,"screen-camera communication, hidden visible communication, non-intrusive visible communication",2018,mobicom
Ke  Sun,Nanjing University,VSkin: Sensing Touch Gestures on Surfaces of Mobile Devices Using Acoustic Signals,"touch gestures, ultrasound",2018,mobicom
Ting  Zhao,Nanjing University,VSkin: Sensing Touch Gestures on Surfaces of Mobile Devices Using Acoustic Signals,"touch gestures, ultrasound",2018,mobicom
Wei Wang,Nanjing University,VSkin: Sensing Touch Gestures on Surfaces of Mobile Devices Using Acoustic Signals,"touch gestures, ultrasound",2018,mobicom
Lei Xie,Nanjing University,VSkin: Sensing Touch Gestures on Surfaces of Mobile Devices Using Acoustic Signals,"touch gestures, ultrasound",2018,mobicom
Chrisxiaoxuan  Lu,University of Oxford,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Yang  Li,Shenzhen University,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Peijun  Zhao,University of Oxford,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Changhao  Chen,University of Oxford,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Linhai  Xie,University of Oxford,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Hongkai  Wen,University of Warwick,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Rui  Tan,Nanyang Technological University,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Niki  Trigoni,University of Oxford,Simultaneous Localization and Mapping with Power Network Electromagnetic Field,"power line network, electromagnetic field sensing, simultaneous localization and mapping, indoor localization",2018,mobicom
Zhenlin  An,Hong Kong Polytechnic University,Cross-Frequency Communication: Near-Field Identification of UHF RFIDs with WiFi!,"tifi, cross-frequency communication, wifi, rfid, harmonic backscatter",2018,mobicom
Qiongzheng  Lin,Hong Kong Polytechnic University,Cross-Frequency Communication: Near-Field Identification of UHF RFIDs with WiFi!,"tifi, cross-frequency communication, wifi, rfid, harmonic backscatter",2018,mobicom
Lei  Yang,Hong Kong Polytechnic University,Cross-Frequency Communication: Near-Field Identification of UHF RFIDs with WiFi!,"tifi, cross-frequency communication, wifi, rfid, harmonic backscatter",2018,mobicom
Wenchao  Jiang,University of Minnesota,Achieving Receiver-Side Cross-Technology Communication with Cross-Decoding,"bluetooth low energy, internet of things, cross-technology communication, zigbee",2018,mobicom
Songmin  Kim,George Mason University,Achieving Receiver-Side Cross-Technology Communication with Cross-Decoding,"bluetooth low energy, internet of things, cross-technology communication, zigbee",2018,mobicom
Zhijun  Li,Harbin Institute of Technology,Achieving Receiver-Side Cross-Technology Communication with Cross-Decoding,"bluetooth low energy, internet of things, cross-technology communication, zigbee",2018,mobicom
Tian  He,University of Minnesota,Achieving Receiver-Side Cross-Technology Communication with Cross-Decoding,"bluetooth low energy, internet of things, cross-technology communication, zigbee",2018,mobicom
Pravin  Bhagwat,Arista Networks,MobiCom’18 Panel: Hammer & Nail Vis-a-Vis AI / ML Applications to Networked Systems,"communication networks, machine learning, artificial intelligence",2018,mobicom
Andrea J Goldsmith,Stanford,MobiCom’18 Panel: Hammer & Nail Vis-a-Vis AI / ML Applications to Networked Systems,"communication networks, machine learning, artificial intelligence",2018,mobicom
Manish  Gupta,VideoKen & IIIT Bangalore,MobiCom’18 Panel: Hammer & Nail Vis-a-Vis AI / ML Applications to Networked Systems,"communication networks, machine learning, artificial intelligence",2018,mobicom
Rajeev R Rastogi,Amazon,MobiCom’18 Panel: Hammer & Nail Vis-a-Vis AI / ML Applications to Networked Systems,"communication networks, machine learning, artificial intelligence",2018,mobicom
Gautam Shroff,TCS Research,MobiCom’18 Panel: Hammer & Nail Vis-a-Vis AI / ML Applications to Networked Systems,"communication networks, machine learning, artificial intelligence",2018,mobicom
Larry Richard Carley,Carnegie Mellon University,Chip-to-Chip RF Communications and Power Delivery via On-Chip Antennas,"on-chip antennas, RFIDs, system-on-chip (SOC), mems post-processing, wireless power delivery, chip-to-chip RF communication",2018,mobicom
Suman  Banerjee,University of Wisconsin Madison,Edge Computing with ParaDrop Tutorial,[],2018,mobicom
Karthikeyan  Sundaresan,NEC Laboratories America,5G: An Evolution Towards a Revolution,[],2018,mobicom
Kathleen M Carley,Carnegie Mellon University,Dynamic Network Analytics: Tutorial Outline,"network visualization, dynamic network analysis, social media, social networks, ORA",2018,mobicom
Larry Richard Carley,Carnegie Mellon University,Dynamic Network Analytics: Tutorial Outline,"network visualization, dynamic network analysis, social media, social networks, ORA",2018,mobicom
Timothy J. Pierson,Dartmouth College,Proximity Detection with Single-Antenna IoT Devices,"physical layer, proximity, single-antenna devices",2018,mobicom
Travis  Peters,Dartmouth College,Proximity Detection with Single-Antenna IoT Devices,"physical layer, proximity, single-antenna devices",2018,mobicom
Ronald A Peterson,Dartmouth College,Proximity Detection with Single-Antenna IoT Devices,"physical layer, proximity, single-antenna devices",2018,mobicom
David Kotz,Dartmouth College,Proximity Detection with Single-Antenna IoT Devices,"physical layer, proximity, single-antenna devices",2018,mobicom
Meng  Wang,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Bo  Cheng,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Xuan  Liu,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Yi  Yue,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Biyi  Li,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Junliang  Chen,Beijing University of Posts and Telecommunications,A SDN/NFV-Based IoT Network Slicing Creation System,"network slices, IoT, SDN, 5G, NFV",2018,mobicom
Bojun  Qiu,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Yusen  Hsueh,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Jyhcheng  Chen,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Jiaru  Li,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Youmin  Lin,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Pingfan  Ho,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Tzejie  Tan,National Chiao Tung University,Service Level Virtualization (SLV): A Preliminary Implementation of 3GPP Service Based Architecture (SBA),"service based architecture, 5G, open source",2018,mobicom
Lalhruaizela  Chhangte,IIT Bombay & Monash Research Academy,An SDN Based Content Cache at the WiFi Edge,"WiFi, API, cache, SDN",2018,mobicom
D  Manjunath,IIT Bombay,An SDN Based Content Cache at the WiFi Edge,"WiFi, API, cache, SDN",2018,mobicom
Nikhil  Karamchandani,IIT Bombay,An SDN Based Content Cache at the WiFi Edge,"WiFi, API, cache, SDN",2018,mobicom
Nitinder  Mohan,University of Helsinki,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Tanya  Shreedhar,IIIT Delhi,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Aleksandr  Zavodavoski,University of Helsinki,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Otto  Waltari,University of Helsinki,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Jussi Kangasharju,University of Helsinki,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Sanjit Krishnan Kaul,IIIT Delhi,Redesigning MPTCP for Edge Clouds,"receiver-assisted, edge clouds, container migration, MPTCP",2018,mobicom
Rudrabhotla  Sri Prakash,Indian Institute of Technology Bombay,Caching Static and Transient Data,"split cache, class of producers, FIFO, freshness",2018,mobicom
Sharayu  Moharir,Indian Institute of Technology Bombay,Caching Static and Transient Data,"split cache, class of producers, FIFO, freshness",2018,mobicom
Neha  Jain,IIIT-Delhi,Sparse Signal Recovery and Energy Harvesting for Potential 5G Applications,"energy harvesting, simultaneous information and power transfer, sparsity",2018,mobicom
Vivek Ashok Bohara,IIIT-Delhi,Sparse Signal Recovery and Energy Harvesting for Potential 5G Applications,"energy harvesting, simultaneous information and power transfer, sparsity",2018,mobicom
Anubha  Gupta,IIIT-Delhi,Sparse Signal Recovery and Energy Harvesting for Potential 5G Applications,"energy harvesting, simultaneous information and power transfer, sparsity",2018,mobicom
Tulja Vamshi Kiran Buyakar,IIT Hyderabad,Scalable Network Slicing Architecture for 5G,"NFV, orchestration, network slicing, scaling in 5G",2018,mobicom
Amogh  PC,IIT Hyderabad,Scalable Network Slicing Architecture for 5G,"NFV, orchestration, network slicing, scaling in 5G",2018,mobicom
Bheemarjuna Reddy Tamma,IIT Hyderabad,Scalable Network Slicing Architecture for 5G,"NFV, orchestration, network slicing, scaling in 5G",2018,mobicom
Antony Franklin A,IIT Hyderabad,Scalable Network Slicing Architecture for 5G,"NFV, orchestration, network slicing, scaling in 5G",2018,mobicom
Mohammad Hossein Mazaheri,University of Waterloo,Bringing MmWave Communications to Raspberry Pi,"IoT, raspberry pi, mmWave, low cost, low power, high density",2018,mobicom
Ali  Abedi,University of Waterloo,Bringing MmWave Communications to Raspberry Pi,"IoT, raspberry pi, mmWave, low cost, low power, high density",2018,mobicom
Omid  Abari,University of Waterloo,Bringing MmWave Communications to Raspberry Pi,"IoT, raspberry pi, mmWave, low cost, low power, high density",2018,mobicom
Yoghitha  Ramamoorthi,Indian Institute of Technology Hyderabad,Uplink and Downlink Resource Allocation for Energy Efficient Cellular Networks with Dual Connectivity,"energy efficiency, dual connectivity, cellular network",2018,mobicom
Abhinav  Kumar,Indian Institute of Technology Hyderabad,Uplink and Downlink Resource Allocation for Energy Efficient Cellular Networks with Dual Connectivity,"energy efficiency, dual connectivity, cellular network",2018,mobicom
Avijit  Gayen,Indian Institute of Technology Patna,HISC NEMO: High Scalability in Nested Network Mobility Using Hierarchical Attachment Approach,"nested nemo, mobile network, scalability, network mobility",2018,mobicom
Nilotpal  Chakraborty,Indian Institute of Technology Patna,HISC NEMO: High Scalability in Nested Network Mobility Using Hierarchical Attachment Approach,"nested nemo, mobile network, scalability, network mobility",2018,mobicom
Bejjipuram  Sombabu,Indian Institute of Technology Bombay,Age-of-Information Aware Scheduling for Heterogeneous Sources,"on-off channel, scheduling, age of information, sensors, heterogeneous sources",2018,mobicom
Sharayu  Moharir,Indian Institute of Technology Bombay,Age-of-Information Aware Scheduling for Heterogeneous Sources,"on-off channel, scheduling, age of information, sensors, heterogeneous sources",2018,mobicom
Tanya  Shreedhar,IIIT-Delhi,ACP: Age Control Protocol for Minimizing Age of Information over the Internet,"age of information, status updates, RTT, backlog, congestion, age",2018,mobicom
Sanjit Krishnan Kaul,IIIT-Delhi,ACP: Age Control Protocol for Minimizing Age of Information over the Internet,"age of information, status updates, RTT, backlog, congestion, age",2018,mobicom
Roy D Yates,Rutgers University,ACP: Age Control Protocol for Minimizing Age of Information over the Internet,"age of information, status updates, RTT, backlog, congestion, age",2018,mobicom
Srikant Manas Kala,IIT Hyderabad,ICALM: A Topology Agnostic Socio-Inspired Channel Assignment Performance Prediction Metric for Mesh Networks,"WMN, calm, iCALM, netcap, channel assignment performance prediction, mesh network capacity",2018,mobicom
Vanlin  Sathya,University of Chicago,ICALM: A Topology Agnostic Socio-Inspired Channel Assignment Performance Prediction Metric for Mesh Networks,"WMN, calm, iCALM, netcap, channel assignment performance prediction, mesh network capacity",2018,mobicom
M Pavan Kumar Reddy,IIT Hyderabad,ICALM: A Topology Agnostic Socio-Inspired Channel Assignment Performance Prediction Metric for Mesh Networks,"WMN, calm, iCALM, netcap, channel assignment performance prediction, mesh network capacity",2018,mobicom
Bheemarjuna Reddy Tamma,IIT Hyderabad,ICALM: A Topology Agnostic Socio-Inspired Channel Assignment Performance Prediction Metric for Mesh Networks,"WMN, calm, iCALM, netcap, channel assignment performance prediction, mesh network capacity",2018,mobicom
Swetankkumar  Saha,University at Buffalo,AMuSe: An Agile Multipath TCP Scheduler for Dual-Band 802.11ad/Ac Wireless LANs,"multipath TCP, 802.11ac, 802.11ad, WLAN",2018,mobicom
Shivang  Aggarwal,University at Buffalo,AMuSe: An Agile Multipath TCP Scheduler for Dual-Band 802.11ad/Ac Wireless LANs,"multipath TCP, 802.11ac, 802.11ad, WLAN",2018,mobicom
Dimitrios  Koutsonikolas,University at Buffalo,AMuSe: An Agile Multipath TCP Scheduler for Dual-Band 802.11ad/Ac Wireless LANs,"multipath TCP, 802.11ac, 802.11ad, WLAN",2018,mobicom
Joerg Widmer,IMDEA Networks Institute,AMuSe: An Agile Multipath TCP Scheduler for Dual-Band 802.11ad/Ac Wireless LANs,"multipath TCP, 802.11ac, 802.11ad, WLAN",2018,mobicom
Muhammad  Inamullah,IIT Bombay,Frame Aggregation in 802.11ac: Need for Modified Block ACK,"block ACK, frame aggregation, 802.11ac, A-MPDU",2018,mobicom
Bhaskaran  Raman,IIT Bombay,Frame Aggregation in 802.11ac: Need for Modified Block ACK,"block ACK, frame aggregation, 802.11ac, A-MPDU",2018,mobicom
Surender  Redhu,Indian Institute of Technology,Joint Data Latency and Packet Loss Optimization for Relay-Node Selection in Time-Varying IoT Networks,"packet loss risk, IoT, time-varying connectivity, data latency",2018,mobicom
Mukund  Maheshwari,Indian Institute of Technology,Joint Data Latency and Packet Loss Optimization for Relay-Node Selection in Time-Varying IoT Networks,"packet loss risk, IoT, time-varying connectivity, data latency",2018,mobicom
Kshitij  Yeotikar,Indian Institute of Technology,Joint Data Latency and Packet Loss Optimization for Relay-Node Selection in Time-Varying IoT Networks,"packet loss risk, IoT, time-varying connectivity, data latency",2018,mobicom
Rajesh M Hegde,Indian Institute of Technology,Joint Data Latency and Packet Loss Optimization for Relay-Node Selection in Time-Varying IoT Networks,"packet loss risk, IoT, time-varying connectivity, data latency",2018,mobicom
Mohammed  Elbadry,Stony Brook University,A Raspberry Pi Based Data-Centric MAC for Robust Multicast in Vehicular Network,"vehicular communication, mobile network, data-centric networks",2018,mobicom
Bing  Zhou,Stony Brook University,A Raspberry Pi Based Data-Centric MAC for Robust Multicast in Vehicular Network,"vehicular communication, mobile network, data-centric networks",2018,mobicom
Fan  Ye,Stony Brook University,A Raspberry Pi Based Data-Centric MAC for Robust Multicast in Vehicular Network,"vehicular communication, mobile network, data-centric networks",2018,mobicom
Peter Milder,Stony Brook University,A Raspberry Pi Based Data-Centric MAC for Robust Multicast in Vehicular Network,"vehicular communication, mobile network, data-centric networks",2018,mobicom
Yuanyuan  Yang,Stony Brook University,A Raspberry Pi Based Data-Centric MAC for Robust Multicast in Vehicular Network,"vehicular communication, mobile network, data-centric networks",2018,mobicom
Yixuan  Gao,University of Waterloo,Analyzing Bitrates in Modern Wi-Fi Networks,"802.11ac, performance evaluation, 802.11n, capacity, speed, google home, bitrate, WiFi",2018,mobicom
Ali  Abedi,University of Waterloo,Analyzing Bitrates in Modern Wi-Fi Networks,"802.11ac, performance evaluation, 802.11n, capacity, speed, google home, bitrate, WiFi",2018,mobicom
Tim Brecht,University of Waterloo,Analyzing Bitrates in Modern Wi-Fi Networks,"802.11ac, performance evaluation, 802.11n, capacity, speed, google home, bitrate, WiFi",2018,mobicom
Ramya  Bhagavatula,Google Inc.,Analyzing Bitrates in Modern Wi-Fi Networks,"802.11ac, performance evaluation, 802.11n, capacity, speed, google home, bitrate, WiFi",2018,mobicom
Mohit Kumar Singh,Indian Institute of Technology Hyderabad,Wi-Fi User’s Video QoE in the Presence of Duty Cycled LTE-U,"quality of experience, LTE-U, IEEE 802.11 (WiFi)",2018,mobicom
Anand M Baswade,Indian Institute of Technology Hyderabad,Wi-Fi User’s Video QoE in the Presence of Duty Cycled LTE-U,"quality of experience, LTE-U, IEEE 802.11 (WiFi)",2018,mobicom
Antony Franklin A,Indian Institute of Technology Hyderabad,Wi-Fi User’s Video QoE in the Presence of Duty Cycled LTE-U,"quality of experience, LTE-U, IEEE 802.11 (WiFi)",2018,mobicom
Bheemarjuna Reddy Tamma,Indian Institute of Technology Hyderabad,Wi-Fi User’s Video QoE in the Presence of Duty Cycled LTE-U,"quality of experience, LTE-U, IEEE 802.11 (WiFi)",2018,mobicom
Arunkumar  Ravichandran,University of California San Diego,Facilitating Low Latency and Reliable VR over Heterogeneous Wireless Networks,"wifi, wigig, vr",2018,mobicom
Ish Kumar Jain,University of California San Diego,Facilitating Low Latency and Reliable VR over Heterogeneous Wireless Networks,"wifi, wigig, vr",2018,mobicom
Rana  Hegazy,University of California San Diego,Facilitating Low Latency and Reliable VR over Heterogeneous Wireless Networks,"wifi, wigig, vr",2018,mobicom
Teng  Wei,University of Wisconsin Madison,Facilitating Low Latency and Reliable VR over Heterogeneous Wireless Networks,"wifi, wigig, vr",2018,mobicom
Dinesh  Bharadia,University of California San Diego,Facilitating Low Latency and Reliable VR over Heterogeneous Wireless Networks,"wifi, wigig, vr",2018,mobicom
Ge  Ma,Tsinghua University,Wireless Caching in Large-Scale Edge Access Points: A Local Distributed Approach,"collaborative caching, potential game, wireless edge networks",2018,mobicom
Zhi  Wang,Tsinghua University,Wireless Caching in Large-Scale Edge Access Points: A Local Distributed Approach,"collaborative caching, potential game, wireless edge networks",2018,mobicom
Jiahui  Ye,Tsinghua University,Wireless Caching in Large-Scale Edge Access Points: A Local Distributed Approach,"collaborative caching, potential game, wireless edge networks",2018,mobicom
Wenwu  Zhu,Tsinghua University,Wireless Caching in Large-Scale Edge Access Points: A Local Distributed Approach,"collaborative caching, potential game, wireless edge networks",2018,mobicom
Harim  Lee,Ulsan National Institute of Science and Technology (UNIST),Development of an LAA-LTE Transmitter with Lightweight Wi-Fi Frame Detection,"LAA-LTE, Wi-Fi, preamble detection",2018,mobicom
Hyoil  Kim,Ulsan National Institute of Science and Technology (UNIST),Development of an LAA-LTE Transmitter with Lightweight Wi-Fi Frame Detection,"LAA-LTE, Wi-Fi, preamble detection",2018,mobicom
Hyunjong  Yang,Ulsan National Institute of Science and Technology (UNIST),Development of an LAA-LTE Transmitter with Lightweight Wi-Fi Frame Detection,"LAA-LTE, Wi-Fi, preamble detection",2018,mobicom
