Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Björn  Johansson,KTH,Proportionally Fair Allocation of End-to-End Bandwidth in STDMA Wireless Networks,"cross-layer design, mathematical decomposition, congestion control, convex optimization, ad hoc wireless networks",2006,mobihoc
Mikael  Johansson,KTH,Proportionally Fair Allocation of End-to-End Bandwidth in STDMA Wireless Networks,"cross-layer design, mathematical decomposition, congestion control, convex optimization, ad hoc wireless networks",2006,mobihoc
Karthikeyan  Sundaresan,Georgia Institute of Technology,Algorithmic Aspects of Communication in Ad-Hoc Networks with Smart Antennas,"scheduling, smart antennas, ad-hoc networks, interference minimization",2006,mobihoc
WeiZhao  Wang,Illinois Institute of Technology,Algorithmic Aspects of Communication in Ad-Hoc Networks with Smart Antennas,"scheduling, smart antennas, ad-hoc networks, interference minimization",2006,mobihoc
Stephan J Eidenbenz,Los Alamos National Lab,Algorithmic Aspects of Communication in Ad-Hoc Networks with Smart Antennas,"scheduling, smart antennas, ad-hoc networks, interference minimization",2006,mobihoc
Thomas  Moscibroda,ETH Zurich,Topology Control Meets SINR: Scheduling Complexity of Arbitrary Topologies,"topology control, scheduling complexity, interference, wireless ad hoc networks, algorithmic analysis",2006,mobihoc
Roger P Wattenhofer,ETH Zurich,Topology Control Meets SINR: Scheduling Complexity of Arbitrary Topologies,"topology control, scheduling complexity, interference, wireless ad hoc networks, algorithmic analysis",2006,mobihoc
Aaron  Zollinger,University of California Berkeley,Topology Control Meets SINR: Scheduling Complexity of Arbitrary Topologies,"topology control, scheduling complexity, interference, wireless ad hoc networks, algorithmic analysis",2006,mobihoc
Abtin  Keshavarzian,Robert Bosch Corporation,Wakeup Scheduling in Wireless Sensor Networks,"wireless sensor network, power-delay tarde-off, graph coloring algorithms, wakeup scheduling, energy-efficient algorithms, cross-layer protocols",2006,mobihoc
Huang-Chen Lee,Stanford,Wakeup Scheduling in Wireless Sensor Networks,"wireless sensor network, power-delay tarde-off, graph coloring algorithms, wakeup scheduling, energy-efficient algorithms, cross-layer protocols",2006,mobihoc
Lakshmi  Venkatraman,Robert Bosch Corporation,Wakeup Scheduling in Wireless Sensor Networks,"wireless sensor network, power-delay tarde-off, graph coloring algorithms, wakeup scheduling, energy-efficient algorithms, cross-layer protocols",2006,mobihoc
Joon  Ahn,University of Southern California,Fundamental Scaling Laws for Energy-Efficient Storage and Querying in Wireless Sensor Networks,"theory, querying, wireless sensor networks, scalability, energy efficiency, modeling, performance analysis",2006,mobihoc
Bhaskar  Krishnamachari,University of Southern California,Fundamental Scaling Laws for Energy-Efficient Storage and Querying in Wireless Sensor Networks,"theory, querying, wireless sensor networks, scalability, energy efficiency, modeling, performance analysis",2006,mobihoc
Bo  Sheng,College of William and Mary,Data Storage Placement in Sensor Networks,"data query, data storage, wireless sensor networks",2006,mobihoc
Qun  Li,College of William and Mary,Data Storage Placement in Sensor Networks,"data query, data storage, wireless sensor networks",2006,mobihoc
Weizhen  Mao,College of William and Mary,Data Storage Placement in Sensor Networks,"data query, data storage, wireless sensor networks",2006,mobihoc
Yi  Yang,Pennsylvania State University,SDAP: A Secure Hop-by-Hop Data Aggregation Protocol for Sensor Networks,"data aggregation, commit-and-attest, probabilistic grouping, hop-by-hop, sensor network security",2006,mobihoc
Xinran  Wang,Pennsylvania State University,SDAP: A Secure Hop-by-Hop Data Aggregation Protocol for Sensor Networks,"data aggregation, commit-and-attest, probabilistic grouping, hop-by-hop, sensor network security",2006,mobihoc
Sencun  Zhu,Pennsylvania State University,SDAP: A Secure Hop-by-Hop Data Aggregation Protocol for Sensor Networks,"data aggregation, commit-and-attest, probabilistic grouping, hop-by-hop, sensor network security",2006,mobihoc
Guohong  Cao,Pennsylvania State University,SDAP: A Secure Hop-by-Hop Data Aggregation Protocol for Sensor Networks,"data aggregation, commit-and-attest, probabilistic grouping, hop-by-hop, sensor network security",2006,mobihoc
Peng-Jun Wan,Illinois Institute of Technology,Asymptotic Critical Transmission Radius and Critical Neighbor Number for K-Connectivity in Wireless Ad Hoc Networks,"critical transmission radius, random geometric graph, asymptotic distribution, critical neighbor number",2004,mobihoc
Chih Wei Yi,Illinois Institute of Technology,Asymptotic Critical Transmission Radius and Critical Neighbor Number for K-Connectivity in Wireless Ad Hoc Networks,"critical transmission radius, random geometric graph, asymptotic distribution, critical neighbor number",2004,mobihoc
Martin Burkhart,ETH Zurich,Does Topology Control Reduce Interference?,"network connectivity, topology control, ad-hoc networks, interference, network spanners",2004,mobihoc
Pascal  Von Rickenbach,ETH Zurich,Does Topology Control Reduce Interference?,"network connectivity, topology control, ad-hoc networks, interference, network spanners",2004,mobihoc
Roger P Wattenhofer,ETH Zurich,Does Topology Control Reduce Interference?,"network connectivity, topology control, ad-hoc networks, interference, network spanners",2004,mobihoc
Aaron  Zollinger,ETH Zurich,Does Topology Control Reduce Interference?,"network connectivity, topology control, ad-hoc networks, interference, network spanners",2004,mobihoc
Dragoş Stefan Niculescu,Rutgers University,Error Characteristics of Ad Hoc Positioning Systems (Aps),"Cram\'{e}r-rao lower bound, error analysis, ad hoc positioning system, APS, multihop positioning, ad hoc networks",2004,mobihoc
Badri  Nath,Rutgers University,Error Characteristics of Ad Hoc Positioning Systems (Aps),"Cram\'{e}r-rao lower bound, error analysis, ad hoc positioning system, APS, multihop positioning, ad hoc networks",2004,mobihoc
Guoliang  Xing,Washington University in St. Louis,On Greedy Geographic Routing Algorithms in Sensing-Covered Networks,"ad-hoc networks, coverage, sensor networks, wireless communications, geometric routing, geographic routing",2004,mobihoc
Chenyang Lu,Washington University in St. Louis,On Greedy Geographic Routing Algorithms in Sensing-Covered Networks,"ad-hoc networks, coverage, sensor networks, wireless communications, geometric routing, geographic routing",2004,mobihoc
Robert Bryan Pless,Washington University in St. Louis,On Greedy Geographic Routing Algorithms in Sensing-Covered Networks,"ad-hoc networks, coverage, sensor networks, wireless communications, geometric routing, geographic routing",2004,mobihoc
Qingfeng  Huang,Palo Alto Research Center (PARC) Inc.,On Greedy Geographic Routing Algorithms in Sensing-Covered Networks,"ad-hoc networks, coverage, sensor networks, wireless communications, geometric routing, geographic routing",2004,mobihoc
Hari  Rangarajan,University of California at Santa Cruz,Using Labeled Paths for Loop-Free on-Demand Routing in Ad Hoc Networks,"ad hoc network, routing, routing invariant, path information, loop-free",2004,mobihoc
José Joaquin Garcia-Luna-Aceves,University of California at Santa Cruz,Using Labeled Paths for Loop-Free on-Demand Routing in Ad Hoc Networks,"ad hoc network, routing, routing invariant, path information, loop-free",2004,mobihoc
Michel X. Goemans,Massachusetts Institute of Technology,Market Sharing Games Applied to Content Distribution in Ad-Hoc Networks,"price of anarchy, 3g wireless networks, nash equilibrium, unified architecture, ad-hoc networks",2004,mobihoc
Erranli  Li,Bell Labs,Market Sharing Games Applied to Content Distribution in Ad-Hoc Networks,"price of anarchy, 3g wireless networks, nash equilibrium, unified architecture, ad-hoc networks",2004,mobihoc
Vahab Seyed Mirrokni,Massachusetts Institute of Technology,Market Sharing Games Applied to Content Distribution in Ad-Hoc Networks,"price of anarchy, 3g wireless networks, nash equilibrium, unified architecture, ad-hoc networks",2004,mobihoc
Marina Kuriakkose Thottan,Bell Labs,Market Sharing Games Applied to Content Distribution in Ad-Hoc Networks,"price of anarchy, 3g wireless networks, nash equilibrium, unified architecture, ad-hoc networks",2004,mobihoc
Yiweithomas  Hou,Virginia Tech,Rate Allocation in Wireless Sensor Networks with Network Lifetime Requirement,"linear programming, lexicographic max-min, flow routing, energy constraint, wireless sensor networks, rate allocation, parametric analysis, node lifetime, network capacity",2004,mobihoc
Yi  Shi,Virginia Tech,Rate Allocation in Wireless Sensor Networks with Network Lifetime Requirement,"linear programming, lexicographic max-min, flow routing, energy constraint, wireless sensor networks, rate allocation, parametric analysis, node lifetime, network capacity",2004,mobihoc
Hanif D Sherali,Virginia Tech,Rate Allocation in Wireless Sensor Networks with Network Lifetime Requirement,"linear programming, lexicographic max-min, flow routing, energy constraint, wireless sensor networks, rate allocation, parametric analysis, node lifetime, network capacity",2004,mobihoc
Seungjong  Park,Georgia Institute of Technology,A Scalable Approach for Reliable Downstream Data Delivery in Wireless Sensor Networks,"sink-to-sensors reliability, reliable transport protocols, energy conservation, wireless sensor networks",2004,mobihoc
Ramanuja  Vedantham,Georgia Institute of Technology,A Scalable Approach for Reliable Downstream Data Delivery in Wireless Sensor Networks,"sink-to-sensors reliability, reliable transport protocols, energy conservation, wireless sensor networks",2004,mobihoc
Raghupathy  Sivakumar,Georgia Institute of Technology,A Scalable Approach for Reliable Downstream Data Delivery in Wireless Sensor Networks,"sink-to-sensors reliability, reliable transport protocols, energy conservation, wireless sensor networks",2004,mobihoc
I. Akyildiz,Georgia Institute of Technology,A Scalable Approach for Reliable Downstream Data Delivery in Wireless Sensor Networks,"sink-to-sensors reliability, reliable transport protocols, energy conservation, wireless sensor networks",2004,mobihoc
Lennart  Meier,ETH Zurich,Internal Synchronization of Drift-Constraint Clocks in Ad-Hoc Sensor Networks,"time synchronization, delay, sensor networks, clock drift",2004,mobihoc
Philipp  Blum,ETH Zurich,Internal Synchronization of Drift-Constraint Clocks in Ad-Hoc Sensor Networks,"time synchronization, delay, sensor networks, clock drift",2004,mobihoc
Lothar  Thiele,ETH Zurich,Internal Synchronization of Drift-Constraint Clocks in Ad-Hoc Sensor Networks,"time synchronization, delay, sensor networks, clock drift",2004,mobihoc
Wenzhan  Song,Illinois Institute of Technology,Localized Algorithms for Energy Efficient Topology in Wireless Ad Hoc Networks,"wireless ad hoc networks, spanner, planar, bounded degree, topology control",2004,mobihoc
Yu Wang,Illinois Institute of Technology,Localized Algorithms for Energy Efficient Topology in Wireless Ad Hoc Networks,"wireless ad hoc networks, spanner, planar, bounded degree, topology control",2004,mobihoc
Xiangyang  Li,Illinois Institute of Technology,Localized Algorithms for Energy Efficient Topology in Wireless Ad Hoc Networks,"wireless ad hoc networks, spanner, planar, bounded degree, topology control",2004,mobihoc
Ophir  Frieder,Illinois Institute of Technology,Localized Algorithms for Energy Efficient Topology in Wireless Ad Hoc Networks,"wireless ad hoc networks, spanner, planar, bounded degree, topology control",2004,mobihoc
Olivier Dousse,LCA-I&C-EPFL,Latency of Wireless Sensor Networks with Uncoordinated Power Saving Mechanisms,"first passage percolation, continuum percolation, sensor networks",2004,mobihoc
Petteri  Mannersalo,VTT Technical Research Centre of Finland,Latency of Wireless Sensor Networks with Uncoordinated Power Saving Mechanisms,"first passage percolation, continuum percolation, sensor networks",2004,mobihoc
Patrick  Thiran,LCA-I&C-EPFL,Latency of Wireless Sensor Networks with Uncoordinated Power Saving Mechanisms,"first passage percolation, continuum percolation, sensor networks",2004,mobihoc
Hongjiang  Zhang,University of Illinois Urbana Champaign. Urbana,On Deriving the Upper Bound of α-Lifetime for Large Sensor Networks,"coverage, sensor networks, lifetime, poisson point process, fundamental limits, k-coverage",2004,mobihoc
Jennifer  Hou,University of Illinois Urbana Champaign. Urbana,On Deriving the Upper Bound of α-Lifetime for Large Sensor Networks,"coverage, sensor networks, lifetime, poisson point process, fundamental limits, k-coverage",2004,mobihoc
S. Toumpis,Telecommunications Research Center Vienna,"Capacity Bounds for Three Classes of Wireless Networks: Asymmetric, Cluster, and Hybrid","infrastructure support, capacity, mobile ad hoc networks, wireless access, asymmetric traffic, cluster networks, hybrid networks",2004,mobihoc
Prince  Samar,Cornell University,On the Behavior of Communication Links of a Node in a Multi-Hop Mobile Environment,"communication link, updating, interarrival time, link dynamics, proactive routing, lifetime, mobility, ad hoc networks",2004,mobihoc
Stephen B Wicker,Cornell University,On the Behavior of Communication Links of a Node in a Multi-Hop Mobile Environment,"communication link, updating, interarrival time, link dynamics, proactive routing, lifetime, mobility, ad hoc networks",2004,mobihoc
Philippe  Jacquet,INRIA domaine de voluceau,Geometry of Information Propagation in Massively Dense Ad Hoc Networks,[],2004,mobihoc
David Kiyoshi Goldenberg,Yale University,Towards Mobility as a Network Control Primitive,"routing, self-configuration in ad hoc networks, mobility control",2004,mobihoc
Jie  Lin,Yale University,Towards Mobility as a Network Control Primitive,"routing, self-configuration in ad hoc networks, mobility control",2004,mobihoc
A Stephen Morse,Yale University,Towards Mobility as a Network Control Primitive,"routing, self-configuration in ad hoc networks, mobility control",2004,mobihoc
Brad E Rosen,Yale University,Towards Mobility as a Network Control Primitive,"routing, self-configuration in ad hoc networks, mobility control",2004,mobihoc
Richardyang  Yang,Yale University,Towards Mobility as a Network Control Primitive,"routing, self-configuration in ad hoc networks, mobility control",2004,mobihoc
Roy  Friedman,TECHNION,Locating Cache Proxies in Manets,"distributed lookup, cache proxy, MANET",2004,mobihoc
Maria  Gradinariu,IRISA,Locating Cache Proxies in Manets,"distributed lookup, cache proxy, MANET",2004,mobihoc
Gwendal Simon,France Telecom R&D,Locating Cache Proxies in Manets,"distributed lookup, cache proxy, MANET",2004,mobihoc
Wenrui  Zhao,Georgia Institute of Technology,A Message Ferrying Approach for Data Delivery in Sparse Mobile Ad Hoc Networks,"sparse networks, mobility-assisted data delivery, mobile ad hoc networks",2004,mobihoc
Mostafa H. Ammar,Georgia Institute of Technology,A Message Ferrying Approach for Data Delivery in Sparse Mobile Ad Hoc Networks,"sparse networks, mobility-assisted data delivery, mobile ad hoc networks",2004,mobihoc
E. W. Zegura,Georgia Institute of Technology,A Message Ferrying Approach for Data Delivery in Sparse Mobile Ad Hoc Networks,"sparse networks, mobility-assisted data delivery, mobile ad hoc networks",2004,mobihoc
Petar  Popovski,Aalborg University Aalborg,Frequency Rolling: A Cooperative Frequency Hopping for Mutually Interfering Wpans,"coexistence, unlicensed spectrum, wireless personal area network (WPAN), frequency hopping",2004,mobihoc
Hiroyuki  Yomo,Aalborg University Aalborg,Frequency Rolling: A Cooperative Frequency Hopping for Mutually Interfering Wpans,"coexistence, unlicensed spectrum, wireless personal area network (WPAN), frequency hopping",2004,mobihoc
Sebastien  Aprili,Aalborg University Aalborg,Frequency Rolling: A Cooperative Frequency Hopping for Mutually Interfering Wpans,"coexistence, unlicensed spectrum, wireless personal area network (WPAN), frequency hopping",2004,mobihoc
Alaa Hilal Essa Muqattash,University of Arizona Tucson,A Single-Channel Solution for Transmission Power Control in Wireless Ad Hoc Networks,"interference margin, IEEE 802.11, power control, load control, throughput enhancement, ad hoc networks, multi-access interference",2004,mobihoc
Marwan Mahdi Krunz,University of Arizona Tucson,A Single-Channel Solution for Transmission Power Control in Wireless Ad Hoc Networks,"interference margin, IEEE 802.11, power control, load control, throughput enhancement, ad hoc networks, multi-access interference",2004,mobihoc
Jungmin  So,University of Illinois Urbana Champaign,Multi-Channel Mac for Ad Hoc Networks: Handling Multi-Channel Hidden Terminals Using a Single Transceiver,"multi-channel, ad hoc network, medium access control",2004,mobihoc
Nitin Hemant Vaidya,University of Illinois Urbana Champaign,Multi-Channel Mac for Ad Hoc Networks: Handling Multi-Channel Hidden Terminals Using a Single Transceiver,"multi-channel, ad hoc network, medium access control",2004,mobihoc
Song  Guo,University of Ottawa,Antenna Orientation Optimization for Minimum-Energy Multicast Tree Construction in Wireless Ad Hoc Networks with Directional Antennas,"multicast tree, minimum-energy routing, wireless ad hoc networks, integer programming, directional antenna",2004,mobihoc
Oliver  Yang,University of Ottawa,Antenna Orientation Optimization for Minimum-Energy Multicast Tree Construction in Wireless Ad Hoc Networks with Directional Antennas,"multicast tree, minimum-energy routing, wireless ad hoc networks, integer programming, directional antenna",2004,mobihoc
Karthikeyan  Sundaresan,Georgia Insititute of Technology Atlanta,A Unified MAC Layer Framework for Ad-Hoc Networks with Smart Antennas,"ad-hoc networks, MAC layer, smart antennas",2004,mobihoc
Raghupathy  Sivakumar,Georgia Insititute of Technology Atlanta,A Unified MAC Layer Framework for Ad-Hoc Networks with Smart Antennas,"ad-hoc networks, MAC layer, smart antennas",2004,mobihoc
Prasanna  Chaporkar,University of Pennsylvania,An Adaptive Strategy for Maximizing Throughput in MAC Layer Wireless Multicast,"MAC layer scheduling, wireless multicast, stability, throughput optimal policy",2004,mobihoc
Anita  Bhat,University of Pennsylvania,An Adaptive Strategy for Maximizing Throughput in MAC Layer Wireless Multicast,"MAC layer scheduling, wireless multicast, stability, throughput optimal policy",2004,mobihoc
Saswati  Sarkar,University of Pennsylvania,An Adaptive Strategy for Maximizing Throughput in MAC Layer Wireless Multicast,"MAC layer scheduling, wireless multicast, stability, throughput optimal policy",2004,mobihoc
Su  Xia,University of Louisiana,Deterministic Greedy Routing with Guaranteed Delivery in 3D Wireless Sensor Networks,"harmonic mapping, 3D sensor networks, routing",2011,mobihoc
Xiaotian  Yin,Harvard University,Deterministic Greedy Routing with Guaranteed Delivery in 3D Wireless Sensor Networks,"harmonic mapping, 3D sensor networks, routing",2011,mobihoc
Hongyi  Wu,University of Louisiana,Deterministic Greedy Routing with Guaranteed Delivery in 3D Wireless Sensor Networks,"harmonic mapping, 3D sensor networks, routing",2011,mobihoc
Miao  Jin,University of Louisiana,Deterministic Greedy Routing with Guaranteed Delivery in 3D Wireless Sensor Networks,"harmonic mapping, 3D sensor networks, routing",2011,mobihoc
Xianfeng  Gu,Stony Brook University,Deterministic Greedy Routing with Guaranteed Delivery in 3D Wireless Sensor Networks,"harmonic mapping, 3D sensor networks, routing",2011,mobihoc
Mikyung  Han,University of Texas Austin,O3: Optimized Overlay-Based Opportunistic Routing,"wireless mesh networks, opportunistic routing, network coding",2011,mobihoc
Apurv  Bhartia,University of Texas Austin,O3: Optimized Overlay-Based Opportunistic Routing,"wireless mesh networks, opportunistic routing, network coding",2011,mobihoc
Lili  Qiu,University of Texas Austin,O3: Optimized Overlay-Based Opportunistic Routing,"wireless mesh networks, opportunistic routing, network coding",2011,mobihoc
Eric Rozner,University of Texas Austin,O3: Optimized Overlay-Based Opportunistic Routing,"wireless mesh networks, opportunistic routing, network coding",2011,mobihoc
Wei  Zeng,University of Connecticut,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
Sudarshan  Vasudevan,Bell Labs,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
Xian  Chen,University of Connecticut,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
Bing  Wang,University of Connecticut,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
A. Russell,University of Connecticut,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
Wei  Wei,University of Massachusetts Amherst,Neighbor Discovery in Wireless Networks with Multipacket Reception,"neighbor discovery, ad hoc networks, randomized algorithms, network management, wireless networks, sensor networks",2011,mobihoc
I Hong Hou,University of Illinois Urbana Champaign,Broadcasting Delay-Constrained Traffic over Unreliable Wireless Links with Network Coding,"broadcast, delays, scheduling, deadlines, network coding",2011,mobihoc
Parveen R Kumar,University of Illinois Urbana Champaign,Broadcasting Delay-Constrained Traffic over Unreliable Wireless Links with Network Coding,"broadcast, delays, scheduling, deadlines, network coding",2011,mobihoc
Nabeel  Ahmed,CSAIL,OmniVoice: A Mobile Voice Solution for Small-Scale Enterprises,"enterprises, VoIP, mobility, interference",2011,mobihoc
S. Keshav,University of Waterloo,OmniVoice: A Mobile Voice Solution for Small-Scale Enterprises,"enterprises, VoIP, mobility, interference",2011,mobihoc
K. Papagiannaki,Intel Labs,OmniVoice: A Mobile Voice Solution for Small-Scale Enterprises,"enterprises, VoIP, mobility, interference",2011,mobihoc
Xinyu  Zhang,University of Michigan,Enabling Coexistence of Heterogeneous Wireless Systems: Case for ZigBee and WiFi,"modeling and analysis, coexistence of Zig-Bee (802.15.4) and WiFi (802.11) networks, software-radio-based protocol, coexistence of heterogeneous networks",2011,mobihoc
Kang  Shin,University of Michigan,Enabling Coexistence of Heterogeneous Wireless Systems: Case for ZigBee and WiFi,"modeling and analysis, coexistence of Zig-Bee (802.15.4) and WiFi (802.11) networks, software-radio-based protocol, coexistence of heterogeneous networks",2011,mobihoc
Anirudh  Badam,Princeton University,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
Michael  Kaminsky,Intel Labs,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
Dongsu Han,Carnegie Mellon University,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
K. Papagiannaki,Intel Labs,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
David G. Andersen,Carnegie Mellon University,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
Srinivasan  Seshan,Carnegie Mellon University,Hare and the Tortoise: Taming Wireless Losses by Exploiting Wired Reliability,[],2011,mobihoc
Sangseon  Byun,Norwegian University of Science and Technology,A Market-Clearing Model for Spectrum Trade in Cognitive Radio Networks,"Eisenberg-Gale convex program, Fisher market equilibrium, cognitive radio networks, market clearance",2011,mobihoc
Ilangko  Balasingham,Intervention Center,A Market-Clearing Model for Spectrum Trade in Cognitive Radio Networks,"Eisenberg-Gale convex program, Fisher market equilibrium, cognitive radio networks, market clearance",2011,mobihoc
Athanasios V Vasilakos,University of Western,A Market-Clearing Model for Spectrum Trade in Cognitive Radio Networks,"Eisenberg-Gale convex program, Fisher market equilibrium, cognitive radio networks, market clearance",2011,mobihoc
Dejun  Yang,Arizona State University,Truthful Auction for Cooperative Communications,"scheme design, cooperative communication auctions",2011,mobihoc
Xi  Fang,Arizona State University,Truthful Auction for Cooperative Communications,"scheme design, cooperative communication auctions",2011,mobihoc
Guoliang  Xue,Arizona State University,Truthful Auction for Cooperative Communications,"scheme design, cooperative communication auctions",2011,mobihoc
Krishna  Jagannathan,Massachusetts Institute of Technology,Non-Cooperative Spectrum Access: Dedicated vs. Free Spectrum Choice,"decisions in queues, dynamic spectrum access, Nash equilibrium, cognitive radio, queueing theory, game theory",2011,mobihoc
Ishai  Menache,Microsoft Research,Non-Cooperative Spectrum Access: Dedicated vs. Free Spectrum Choice,"decisions in queues, dynamic spectrum access, Nash equilibrium, cognitive radio, queueing theory, game theory",2011,mobihoc
Gil Zussman,Columbia University,Non-Cooperative Spectrum Access: Dedicated vs. Free Spectrum Choice,"decisions in queues, dynamic spectrum access, Nash equilibrium, cognitive radio, queueing theory, game theory",2011,mobihoc
Eytan Hillel Modiano,Massachusetts Institute of Technology,Non-Cooperative Spectrum Access: Dedicated vs. Free Spectrum Choice,"decisions in queues, dynamic spectrum access, Nash equilibrium, cognitive radio, queueing theory, game theory",2011,mobihoc
Peng-Jun Wan,Illinois Institute of Technology,Wireless Coverage with Disparate Ranges,[],2011,mobihoc
Xiaohua  Xu,Illinois Institute of Technology,Wireless Coverage with Disparate Ranges,[],2011,mobihoc
Zhu  Wang,Illinois Institute of Technology,Wireless Coverage with Disparate Ranges,[],2011,mobihoc
Yi  Wang,Pennsylvania State University,Barrier Coverage in Camera Sensor Networks,"full-view coverage, barrier coverage, camera sensors",2011,mobihoc
Guohong  Cao,Pennsylvania State University,Barrier Coverage in Camera Sensor Networks,"full-view coverage, barrier coverage, camera sensors",2011,mobihoc
Xiaomeng  Ban,Stony Brook University,Local Connectivity Tests to Identify Wormholes in Wireless Networks,"wireless networks, network security, wormhole attack",2011,mobihoc
Rik  Sarkar,Freie Universität Berlin,Local Connectivity Tests to Identify Wormholes in Wireless Networks,"wireless networks, network security, wormhole attack",2011,mobihoc
Jie Gao,Stony Brook University,Local Connectivity Tests to Identify Wormholes in Wireless Networks,"wireless networks, network security, wormhole attack",2011,mobihoc
Feng  Li,Nanyang Technological University,UNFOLD: Uniform Fast on-Line Boundary Detection for Dynamic 3D Wireless Sensor Networks,"convexity test, 3D wireless sensor networks, on-line boundary detection, inversion",2011,mobihoc
Jun Luo,Nanyang Technological University,UNFOLD: Uniform Fast on-Line Boundary Detection for Dynamic 3D Wireless Sensor Networks,"convexity test, 3D wireless sensor networks, on-line boundary detection, inversion",2011,mobihoc
Chi  Zhang,Zhejiang University,UNFOLD: Uniform Fast on-Line Boundary Detection for Dynamic 3D Wireless Sensor Networks,"convexity test, 3D wireless sensor networks, on-line boundary detection, inversion",2011,mobihoc
Shiqing  Xin,Nanyang Technological University,UNFOLD: Uniform Fast on-Line Boundary Detection for Dynamic 3D Wireless Sensor Networks,"convexity test, 3D wireless sensor networks, on-line boundary detection, inversion",2011,mobihoc
Ying  He,Nanyang Technological University,UNFOLD: Uniform Fast on-Line Boundary Detection for Dynamic 3D Wireless Sensor Networks,"convexity test, 3D wireless sensor networks, on-line boundary detection, inversion",2011,mobihoc
Andréa W Richa,SCIDSE,Self-Stabilizing Leader Election for Single-Hop Wireless Networks despite Jamming,"MAC protocols, jamming, wireless ad-hoc networks",2011,mobihoc
Christian  Scheideler,University of Paderborn,Self-Stabilizing Leader Election for Single-Hop Wireless Networks despite Jamming,"MAC protocols, jamming, wireless ad-hoc networks",2011,mobihoc
Stefan Schmid,Deutsche Telekom Laboratories & TU Berlin,Self-Stabilizing Leader Election for Single-Hop Wireless Networks despite Jamming,"MAC protocols, jamming, wireless ad-hoc networks",2011,mobihoc
Jin Zhang,SCIDSE,Self-Stabilizing Leader Election for Single-Hop Wireless Networks despite Jamming,"MAC protocols, jamming, wireless ad-hoc networks",2011,mobihoc
Ting  He,IBM Research,Dispatch-and-Search: Dynamic Multi-Ferry Control in Partitioned Mobile Networks,"data ferry control, myopic control policies, partially observable Markov decision processes",2011,mobihoc
Ananthram  Swami,Army Research Laboratory,Dispatch-and-Search: Dynamic Multi-Ferry Control in Partitioned Mobile Networks,"data ferry control, myopic control policies, partially observable Markov decision processes",2011,mobihoc
Kangwon  Lee,IBM Research,Dispatch-and-Search: Dynamic Multi-Ferry Control in Partitioned Mobile Networks,"data ferry control, myopic control policies, partially observable Markov decision processes",2011,mobihoc
Theus  Hossmann,Communication Systems Group,Putting Contacts into Context: Mobility Modeling beyond Inter-Contact Times,[],2011,mobihoc
Thrasyvoulos  Spyropoulos,Mobile Communications,Putting Contacts into Context: Mobility Modeling beyond Inter-Contact Times,[],2011,mobihoc
Franck  Legendre,Communication Systems Group,Putting Contacts into Context: Mobility Modeling beyond Inter-Contact Times,[],2011,mobihoc
Lu  Su,University of Illinois Urbana Champaign,Towards Optimal Rate Allocation for Data Aggregation in Wireless Sensor Networks,"network utility optimization, rate allocation, cross layer design, data aggregation, scheduling, wireless sensor networks",2011,mobihoc
Yan  Gao,University of Illinois Urbana Champaign,Towards Optimal Rate Allocation for Data Aggregation in Wireless Sensor Networks,"network utility optimization, rate allocation, cross layer design, data aggregation, scheduling, wireless sensor networks",2011,mobihoc
Yong  Yang,University of Illinois Urbana Champaign,Towards Optimal Rate Allocation for Data Aggregation in Wireless Sensor Networks,"network utility optimization, rate allocation, cross layer design, data aggregation, scheduling, wireless sensor networks",2011,mobihoc
Guohong  Cao,Pennsylvania State University,Towards Optimal Rate Allocation for Data Aggregation in Wireless Sensor Networks,"network utility optimization, rate allocation, cross layer design, data aggregation, scheduling, wireless sensor networks",2011,mobihoc
Karthikeyan  Sundaresan,Mobile Communications and Networking Research,Scheduling Algorithms for Video Multicasting with Channel Diversity in Wireless OFDMA Networks,"super-position coding, scheduling, multicast, channel diversity, OFDMA, layered video",2011,mobihoc
Sampath  Rangarajan,Mobile Communications and Networking Research,Scheduling Algorithms for Video Multicasting with Channel Diversity in Wireless OFDMA Networks,"super-position coding, scheduling, multicast, channel diversity, OFDMA, layered video",2011,mobihoc
