Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Sneha Kumar Kasera,University of Utah,Robust Uncorrelated Bit Extraction Methodologies for Wireless Sensors,"RSS, radio channel, bit extraction",2010,ipsn
Stephen Chong,Harvard University,Self-Identifying Sensor Data,"self-identifying data, provenance",2010,ipsn
Christian Edward Skalka,University of Vermont,Self-Identifying Sensor Data,"self-identifying data, provenance",2010,ipsn
Jeffrey A Vaughan,Harvard University,Self-Identifying Sensor Data,"self-identifying data, provenance",2010,ipsn
Georg  Wittenburg,Freie Universität Berlin,A System for Distributed Event Detection in Wireless Sensor Networks,"pattern recognition, distributed event detection, wireless sensor network, in-network data processing",2010,ipsn
Norman  Dziengel,Freie Universität Berlin,A System for Distributed Event Detection in Wireless Sensor Networks,"pattern recognition, distributed event detection, wireless sensor network, in-network data processing",2010,ipsn
Christian  Wartenburger,Freie Universität Berlin,A System for Distributed Event Detection in Wireless Sensor Networks,"pattern recognition, distributed event detection, wireless sensor network, in-network data processing",2010,ipsn
Jochen H Schiller,Freie Universität Berlin,A System for Distributed Event Detection in Wireless Sensor Networks,"pattern recognition, distributed event detection, wireless sensor network, in-network data processing",2010,ipsn
Rajib Kumar Rana,University of New South Wales,Ear-Phone: An End-to-End Participatory Urban Noise Mapping System,"participatory sensing, mobile phones, compressive sensing, noise pollution",2010,ipsn
Chun Tung Chou,University of New South Wales,Ear-Phone: An End-to-End Participatory Urban Noise Mapping System,"participatory sensing, mobile phones, compressive sensing, noise pollution",2010,ipsn
Salil S Kanhere,University of New South Wales,Ear-Phone: An End-to-End Participatory Urban Noise Mapping System,"participatory sensing, mobile phones, compressive sensing, noise pollution",2010,ipsn
Nirupama Bulusu,Portland State University,Ear-Phone: An End-to-End Participatory Urban Noise Mapping System,"participatory sensing, mobile phones, compressive sensing, noise pollution",2010,ipsn
Wen  Hu,CSIRO ICT Centre Australia,Ear-Phone: An End-to-End Participatory Urban Noise Mapping System,"participatory sensing, mobile phones, compressive sensing, noise pollution",2010,ipsn
Mohammadmaifi  Khan,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Hieukhac  Le,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Michael LeMay,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Paria  Moinzadeh,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Lili  Wang,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Yong  Yang,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Dongkun  Noh,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Tarek F Abdelzaher,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Carl A Gunter,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
J. Han,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Xin  Jin,University of Illinois Urbana Champaign,Diagnostic Powertracing for Sensor Node Failure Analysis,"troubleshooting, energy, sensor networks",2010,ipsn
Brandon  Rumberg,West Virginia University,Hibernets: Energy-Efficient Sensor Networks Using Analog Signal Processing,"selective wake up, in-network processing, energy-efficient, sensor networks, analog signal processing",2010,ipsn
David W Graham,West Virginia University,Hibernets: Energy-Efficient Sensor Networks Using Analog Signal Processing,"selective wake up, in-network processing, energy-efficient, sensor networks, analog signal processing",2010,ipsn
Vinod K Kulathumani,West Virginia University,Hibernets: Energy-Efficient Sensor Networks Using Analog Signal Processing,"selective wake up, in-network processing, energy-efficient, sensor networks, analog signal processing",2010,ipsn
Prashanth G Reddy,Cleveland State University,Lakon: A Middle-Ground Approach to High-Frequency Data Acquisition and in-Network Processing in Sensor Networks,"digital signal processing, wireless sensor networks",2010,ipsn
Nigamanth  Sridhar,Cleveland State University,Lakon: A Middle-Ground Approach to High-Frequency Data Acquisition and in-Network Processing in Sensor Networks,"digital signal processing, wireless sensor networks",2010,ipsn
Thomas  Schmid,University of California Los Angeles,"High-Resolution, Low-Power Time Synchronization an Oxymoron No More","time synchronization, clocks, virtual high-resolution time, low-power",2010,ipsn
Prabal Kumar Dutta,University of Michigan Ann Arbor,"High-Resolution, Low-Power Time Synchronization an Oxymoron No More","time synchronization, clocks, virtual high-resolution time, low-power",2010,ipsn
Mani B. Srivastava,University of California Los Angeles,"High-Resolution, Low-Power Time Synchronization an Oxymoron No More","time synchronization, clocks, virtual high-resolution time, low-power",2010,ipsn
Jorge Jose Ortiz,University of California Berkeley,Multichannel Reliability Assessment in Real World WSNs,"sensor network, routing, multichannel, wireless, link",2010,ipsn
David E Culler,University of California Berkeley,Multichannel Reliability Assessment in Real World WSNs,"sensor network, routing, multichannel, wireless, link",2010,ipsn
Peng  Li,University of Utah,T-Check: Bug Finding for Sensor Networks,"TinyOS, liveness, T-Check, event-driven, sensor networks, model checking, safety, random walk",2010,ipsn
John Regehr,University of Utah,T-Check: Bug Finding for Sensor Networks,"TinyOS, liveness, T-Check, event-driven, sensor networks, model checking, safety, random walk",2010,ipsn
Raimondas  Sasnauskas,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
Olaf  Landsiedel,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
M. H. Alizai,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
Carsten  Weise,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
Stefan  Kowalewski,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
Klaus Wehrle,RWTH Aachen University,KleeNet: Discovering Insidious Interaction Bugs in Wireless Sensor Networks before Deployment,"experimentation, failure detection, automated protocol testing, wireless sensor networks",2010,ipsn
Yafeng  Wu,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
Krasimira Kapitanova,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
Jingyuan  Li,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
John Anthony Stankovic,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
Sanghyuk  Son,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
K. Whitehouse,University of Virginia,Run Time Assurance of Application-Level Requirements in Wireless Sensor Networks,"run time application validation, wireless sensor networks, automatic test generation, Petri nets, code generation",2010,ipsn
Roman  Garnett,University of Oxford,Bayesian Optimization for Sensor Set Selection,"Gaussian processes, spatial learning, sampling design, global optimization, Bayesian methods, sensor selection, sensor networks, experimental design",2010,ipsn
Michael A Osborne,University of Oxford,Bayesian Optimization for Sensor Set Selection,"Gaussian processes, spatial learning, sampling design, global optimization, Bayesian methods, sensor selection, sensor networks, experimental design",2010,ipsn
Stephen J Roberts,University of Oxford,Bayesian Optimization for Sensor Set Selection,"Gaussian processes, spatial learning, sampling design, global optimization, Bayesian methods, sensor selection, sensor networks, experimental design",2010,ipsn
Daniel  Golovin,Caltech,Online Distributed Sensor Selection,"sensor networks, distributed multiarmed bandit algorithms, approximation algorithms, submodular optimization",2010,ipsn
Matthew  Faulkner,Caltech,Online Distributed Sensor Selection,"sensor networks, distributed multiarmed bandit algorithms, approximation algorithms, submodular optimization",2010,ipsn
Andreas  Krause,Caltech,Online Distributed Sensor Selection,"sensor networks, distributed multiarmed bandit algorithms, approximation algorithms, submodular optimization",2010,ipsn
Rik  Sarkar,Stony Brook University,Covering Space for In-Network Sensor Data Storage,"in-network storage, covering space, sensor networks, M\""{o}bius transforms, Ricci flow, conformal mapping",2010,ipsn
Wei  Zeng,Wayne State University,Covering Space for In-Network Sensor Data Storage,"in-network storage, covering space, sensor networks, M\""{o}bius transforms, Ricci flow, conformal mapping",2010,ipsn
Jie Gao,Stony Brook University,Covering Space for In-Network Sensor Data Storage,"in-network storage, covering space, sensor networks, M\""{o}bius transforms, Ricci flow, conformal mapping",2010,ipsn
Xianfeng  Gu,Stony Brook University,Covering Space for In-Network Sensor Data Storage,"in-network storage, covering space, sensor networks, M\""{o}bius transforms, Ricci flow, conformal mapping",2010,ipsn
Hassan Ghasemzadeh,University of Texas Dallas,Collaborative Signal Processing for Action Recognition in Body Sensor Networks: A Distributed Classification Algorithm Using Motion Transcripts,"motion transcripts, distributed classification, collaborative signal processing, body sensor networks",2010,ipsn
Vitali  Loseu,University of Texas Dallas,Collaborative Signal Processing for Action Recognition in Body Sensor Networks: A Distributed Classification Algorithm Using Motion Transcripts,"motion transcripts, distributed classification, collaborative signal processing, body sensor networks",2010,ipsn
Roozbeh  Jafari,University of Texas Dallas,Collaborative Signal Processing for Action Recognition in Body Sensor Networks: A Distributed Classification Algorithm Using Motion Transcripts,"motion transcripts, distributed classification, collaborative signal processing, body sensor networks",2010,ipsn
Alexanderdavid  Young,University of Edinburgh,Distributed Estimation of Linear Acceleration for Improved Accuracy in Wireless Inertial Motion Capture,"in-network processing, distributed computing, body sensor network, wireless sensor network, real-time, inertial motion capture",2010,ipsn
Martin  Ling,University of Edinburgh,Distributed Estimation of Linear Acceleration for Improved Accuracy in Wireless Inertial Motion Capture,"in-network processing, distributed computing, body sensor network, wireless sensor network, real-time, inertial motion capture",2010,ipsn
Damal K Arvind,University of Edinburgh,Distributed Estimation of Linear Acceleration for Improved Accuracy in Wireless Inertial Motion Capture,"in-network processing, distributed computing, body sensor network, wireless sensor network, real-time, inertial motion capture",2010,ipsn
Yi  Wang,University of Southern California,Markov-Optimal Sensing Policy for User State Estimation in Mobile Devices,"optimal sampling policy, Markovian user state, mobile sensing, energy efficiency",2010,ipsn
Bhaskar  Krishnamachari,University of Southern California,Markov-Optimal Sensing Policy for User State Estimation in Mobile Devices,"optimal sampling policy, Markovian user state, mobile sensing, energy efficiency",2010,ipsn
Qing  Zhao,University of California Davis,Markov-Optimal Sensing Policy for User State Estimation in Mobile Devices,"optimal sampling policy, Markovian user state, mobile sensing, energy efficiency",2010,ipsn
M. Annavaram,University of Southern California,Markov-Optimal Sensing Policy for User State Estimation in Mobile Devices,"optimal sampling policy, Markovian user state, mobile sensing, energy efficiency",2010,ipsn
Scott  Moeller,University of Southern California,Routing without Routes: Backpressure Collection Protocol,"wireless sensor networks, testbed experiments, routing protocol, collection, stochastic network optimization",2010,ipsn
Avinash  Sridharan,University of Southern California,Routing without Routes: Backpressure Collection Protocol,"wireless sensor networks, testbed experiments, routing protocol, collection, stochastic network optimization",2010,ipsn
Bhaskar  Krishnamachari,University of Southern California,Routing without Routes: Backpressure Collection Protocol,"wireless sensor networks, testbed experiments, routing protocol, collection, stochastic network optimization",2010,ipsn
Omprakash  Gnawali,Stanford,Routing without Routes: Backpressure Collection Protocol,"wireless sensor networks, testbed experiments, routing protocol, collection, stochastic network optimization",2010,ipsn
HyungJune Lee,Stanford,Data Stashing: Energy-Efficient Information Delivery to Mobile Sinks through Trajectory Prediction,"network optimization, sensor networks, mobile data delivery, trajectory prediction, mobility pattern",2010,ipsn
Martin  Wicke,University of Berkeley,Data Stashing: Energy-Efficient Information Delivery to Mobile Sinks through Trajectory Prediction,"network optimization, sensor networks, mobile data delivery, trajectory prediction, mobility pattern",2010,ipsn
Branislav  Kusy,CSIRO ICT Centre,Data Stashing: Energy-Efficient Information Delivery to Mobile Sinks through Trajectory Prediction,"network optimization, sensor networks, mobile data delivery, trajectory prediction, mobility pattern",2010,ipsn
Omprakash  Gnawali,Stanford,Data Stashing: Energy-Efficient Information Delivery to Mobile Sinks through Trajectory Prediction,"network optimization, sensor networks, mobile data delivery, trajectory prediction, mobility pattern",2010,ipsn
Leonidas John Guibas,Stanford,Data Stashing: Energy-Efficient Information Delivery to Mobile Sinks through Trajectory Prediction,"network optimization, sensor networks, mobile data delivery, trajectory prediction, mobility pattern",2010,ipsn
Sirajum  Munir,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
Shan  Lin,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
Enamul  Hoque,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
Shahriar M Shahriar Nirjon,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
John Anthony Stankovic,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
K. Whitehouse,University of Virginia,Addressing Burstiness for Reliable Communication and Latency Bound Generation in Wireless Sensor Networks,"link interference, latency bound, link burstiness, real-time applications, reliable transmission",2010,ipsn
K. Chintalapudi,Microsoft Research India,I-MAC - a MAC That Learns,[],2010,ipsn
Pangun  Park,Royal Institute of Technology,"Adaptive IEEE 802.15.4 Protocol for Energy Efficient, Reliable and Timely Communications","adaptive tuning, IEEE 802.15.4, wireless sensor network, optimization",2010,ipsn
Carlo  Fischione,Royal Institute of Technology,"Adaptive IEEE 802.15.4 Protocol for Energy Efficient, Reliable and Timely Communications","adaptive tuning, IEEE 802.15.4, wireless sensor network, optimization",2010,ipsn
Karl Henrik Johansson,Royal Institute of Technology,"Adaptive IEEE 802.15.4 Protocol for Energy Efficient, Reliable and Timely Communications","adaptive tuning, IEEE 802.15.4, wireless sensor network, optimization",2010,ipsn
Octav  Chipara,Washington University in St. Louis,Practical Modeling and Prediction of Radio Coverage of Indoor Sensor Networks,"coverage, wireless propagation models, wireless sensor networks",2010,ipsn
Gregory W Hackmann,Washington University in St. Louis,Practical Modeling and Prediction of Radio Coverage of Indoor Sensor Networks,"coverage, wireless propagation models, wireless sensor networks",2010,ipsn
Chenyang Lu,Washington University in St. Louis,Practical Modeling and Prediction of Radio Coverage of Indoor Sensor Networks,"coverage, wireless propagation models, wireless sensor networks",2010,ipsn
William Donald Smart,Washington University in St. Louis,Practical Modeling and Prediction of Radio Coverage of Indoor Sensor Networks,"coverage, wireless propagation models, wireless sensor networks",2010,ipsn
Gruia-Catalin Roman,Washington University in St. Louis,Practical Modeling and Prediction of Radio Coverage of Indoor Sensor Networks,"coverage, wireless propagation models, wireless sensor networks",2010,ipsn
Arvind  Kandhalu,Carnegie Mellon University,U-Connect: A Low-Latency Energy-Efficient Asynchronous Neighbor Discovery Protocol,"sensor networks, wireless, neighbor discovery, mobile",2010,ipsn
Karthik S Lakshmanan,Carnegie Mellon University,U-Connect: A Low-Latency Energy-Efficient Asynchronous Neighbor Discovery Protocol,"sensor networks, wireless, neighbor discovery, mobile",2010,ipsn
Ragunathan (Raj) Rajkumar,Carnegie Mellon University,U-Connect: A Low-Latency Energy-Efficient Asynchronous Neighbor Discovery Protocol,"sensor networks, wireless, neighbor discovery, mobile",2010,ipsn
Huang-Chen Lee,National Tsing Hua University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Chun-Yu Lin,National Tsing Hua University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Chuan-Yu Cho,National Tsing Hua University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Chen-Lung Chan,National Tsing Hua University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Yao-Min Fang,Feng Chia University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Bing-Jean Lee,Feng Chia University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Chung-Ta King,National Tsing Hua University,Design Considerations of a Sensor Grid for Monitoring Precipitation in Debris-Flow-Prone Areas,"precipitation, wireless sensor network, debris flow, rain gauge, monitoring",2010,ipsn
Lanny  Sitanayah,University College Cork,Emergency Response MAC Protocol (ER-MAC) for Wireless Sensor Networks,"fire emergency, MAC protocol, wireless sensor networks",2010,ipsn
C. J. Sreenan,University College Cork,Emergency Response MAC Protocol (ER-MAC) for Wireless Sensor Networks,"fire emergency, MAC protocol, wireless sensor networks",2010,ipsn
Kenneth N Brown,University College Cork,Emergency Response MAC Protocol (ER-MAC) for Wireless Sensor Networks,"fire emergency, MAC protocol, wireless sensor networks",2010,ipsn
M. H. Alizai,RWTH Aachen University,Statistical Vector Based Point-to-Point Routing in Wireless Networks,"bursty links, wireless link dynamics, virtual coordinates",2010,ipsn
Tobias Vaegs,RWTH Aachen University,Statistical Vector Based Point-to-Point Routing in Wireless Networks,"bursty links, wireless link dynamics, virtual coordinates",2010,ipsn
Olaf  Landsiedel,RWTH Aachen University,Statistical Vector Based Point-to-Point Routing in Wireless Networks,"bursty links, wireless link dynamics, virtual coordinates",2010,ipsn
Raimondas  Sasnauskas,RWTH Aachen University,Statistical Vector Based Point-to-Point Routing in Wireless Networks,"bursty links, wireless link dynamics, virtual coordinates",2010,ipsn
Klaus Wehrle,RWTH Aachen University,Statistical Vector Based Point-to-Point Routing in Wireless Networks,"bursty links, wireless link dynamics, virtual coordinates",2010,ipsn
Al Khateeb Anwar Anwar,Politecnico di Torino,Energy Optimization Framework for WSN Design,"asynchronous MAC, energy and power optimization, model-based design",2010,ipsn
Luciano  Lavagno,Politecnico di Torino,Energy Optimization Framework for WSN Design,"asynchronous MAC, energy and power optimization, model-based design",2010,ipsn
Enamul  Hoque,University of Virginia,Monitoring Quantity and Quality of Sleeping Using WISPs,"WISP, activity monitoring, RFID, assisted living",2010,ipsn
John Anthony Stankovic,University of Virginia,Monitoring Quantity and Quality of Sleeping Using WISPs,"WISP, activity monitoring, RFID, assisted living",2010,ipsn
Prasant Misra,University of New South Wales,Long-Range Detection in Acoustic Sensor Networks,"time-reversal, localisation, acoustic ranging",2010,ipsn
Sanjay Kumar Jha,University of New South Wales,Long-Range Detection in Acoustic Sensor Networks,"time-reversal, localisation, acoustic ranging",2010,ipsn
Diethelm I Ostry,CSIRO ICT Centre,Long-Range Detection in Acoustic Sensor Networks,"time-reversal, localisation, acoustic ranging",2010,ipsn
Xiaofan Jiang,University of California Berkeley,SMAP: Simple Monitoring and Actuation Profile,"wireless, energy, sensor networks, building",2010,ipsn
Stephen  Dawson-Haggerty,University of California Berkeley,SMAP: Simple Monitoring and Actuation Profile,"wireless, energy, sensor networks, building",2010,ipsn
David E Culler,University of California Berkeley,SMAP: Simple Monitoring and Actuation Profile,"wireless, energy, sensor networks, building",2010,ipsn
Fulu  Li,Massachusetts Institute of Technology,Image Sensing under Unfavorable Photographic Conditions with a Group of Wireless Image Sensors,"decision fusion, image sensors, photon noise, protocol",2010,ipsn
James  Barabas,Massachusetts Institute of Technology,Image Sensing under Unfavorable Photographic Conditions with a Group of Wireless Image Sensors,"decision fusion, image sensors, photon noise, protocol",2010,ipsn
Ankit  Mohan,Massachusetts Institute of Technology,Image Sensing under Unfavorable Photographic Conditions with a Group of Wireless Image Sensors,"decision fusion, image sensors, photon noise, protocol",2010,ipsn
Ramesh Raskar,Massachusetts Institute of Technology,Image Sensing under Unfavorable Photographic Conditions with a Group of Wireless Image Sensors,"decision fusion, image sensors, photon noise, protocol",2010,ipsn
Hailun  Tan,University of New South Wales,A Hardware-Based Remote Attestation Protocol in Wireless Sensor Networks,"remote attestation, wireless sensor networks, trusted platform module",2010,ipsn
Wen  Hu,ICT Centre,A Hardware-Based Remote Attestation Protocol in Wireless Sensor Networks,"remote attestation, wireless sensor networks, trusted platform module",2010,ipsn
Sanjay Kumar Jha,University of New South Wales,A Hardware-Based Remote Attestation Protocol in Wireless Sensor Networks,"remote attestation, wireless sensor networks, trusted platform module",2010,ipsn
Marco  Zimmerling,ETH Zurich,Exploiting Protocol Models for Generating Feasible Communication Stack Configurations,"constraint programming, protocol configuration",2010,ipsn
Federico  Ferrari,ETH Zurich,Exploiting Protocol Models for Generating Feasible Communication Stack Configurations,"constraint programming, protocol configuration",2010,ipsn
Matthias Woehrle,ETH Zurich,Exploiting Protocol Models for Generating Feasible Communication Stack Configurations,"constraint programming, protocol configuration",2010,ipsn
Lothar  Thiele,ETH Zurich,Exploiting Protocol Models for Generating Feasible Communication Stack Configurations,"constraint programming, protocol configuration",2010,ipsn
Igor  Talzi,University of Basel,Using Meta-Code for Building Task-Specific WSNs,"optimization, code compression, virtual machines, wireless sensor networks",2010,ipsn
Christian F Tschudin,University of Basel,Using Meta-Code for Building Task-Specific WSNs,"optimization, code compression, virtual machines, wireless sensor networks",2010,ipsn
Daniele  Puccinelli,University of Applied Sciences of Southern Switzerland,Neighbor Tables in Sensor Network Routing,"link estimation, routing, wireless sensor networks",2010,ipsn
Silvia  Giordano,University of Applied Sciences of Southern Switzerland,Neighbor Tables in Sensor Network Routing,"link estimation, routing, wireless sensor networks",2010,ipsn
Mohammad Sajjad Hossain,Purdue University,AEGIS: A Rule Based Framework for Traffic Gatekeeping in Wireless Sensor Networks,"network overlays, wireless sensor networks, traffic gatekeeping, firewalls",2010,ipsn
Vijay  Raghunathan,Purdue University,AEGIS: A Rule Based Framework for Traffic Gatekeeping in Wireless Sensor Networks,"network overlays, wireless sensor networks, traffic gatekeeping, firewalls",2010,ipsn
Raja Jurdak,CSIRO ICT Centre,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Peter I Corke,Queensland University of Technology,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Dhinesh  Dharman,CSIRO ICT Centre,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Guillaume  Salagnac,INSA Lyon France,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Chris  Crossman,CSIRO ICT Centre,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Philip  Valencia,CSIRO ICT Centre,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Greg Bishop Hurley,CSIRO ICT Centre,Energy-Efficient Localization for Virtual Fencing,"virtual fencing, ranging",2010,ipsn
Corinna  Schmitt,Technische Universität,Collecting Sensor Data Using Compressed IPFIX,"autonomic home network, WSN, data transmission, compressed IPFIX",2010,ipsn
Lothar  Braun,Technische Universität,Collecting Sensor Data Using Compressed IPFIX,"autonomic home network, WSN, data transmission, compressed IPFIX",2010,ipsn
Thomas Kothmayr,Technische Universität,Collecting Sensor Data Using Compressed IPFIX,"autonomic home network, WSN, data transmission, compressed IPFIX",2010,ipsn
Georg  Carle,Technische Universität,Collecting Sensor Data Using Compressed IPFIX,"autonomic home network, WSN, data transmission, compressed IPFIX",2010,ipsn
Jose Ángel Fernández-Prieto,University of Jaén,Architecture for Redundant Knowledge Reduction in Embedded Fuzzy Rule-Based Systems into Wireless Sensor Network Nodes,"wireless sensor networks, fuzzy rule-based systems",2010,ipsn
Joaquin  Canada-Bago,University of Jaén,Architecture for Redundant Knowledge Reduction in Embedded Fuzzy Rule-Based Systems into Wireless Sensor Network Nodes,"wireless sensor networks, fuzzy rule-based systems",2010,ipsn
Juan C Cuevas-Martinez,University of Jaén,Architecture for Redundant Knowledge Reduction in Embedded Fuzzy Rule-Based Systems into Wireless Sensor Network Nodes,"wireless sensor networks, fuzzy rule-based systems",2010,ipsn
Manuel Ángel Gadeo-Martos,University of Jaén,Architecture for Redundant Knowledge Reduction in Embedded Fuzzy Rule-Based Systems into Wireless Sensor Network Nodes,"wireless sensor networks, fuzzy rule-based systems",2010,ipsn
Juan Ramón Velasco,University of Alcalá,Architecture for Redundant Knowledge Reduction in Embedded Fuzzy Rule-Based Systems into Wireless Sensor Network Nodes,"wireless sensor networks, fuzzy rule-based systems",2010,ipsn
Charalambos  Sergiou,University of Cyprus,Alternative Path Creation vs Data Rate Reduction for Congestion Mitigation in Wireless Sensor Networks,"congestion control, energy utilization, topology control",2010,ipsn
Vasos  Vassiliou,University of Cyprus,Alternative Path Creation vs Data Rate Reduction for Congestion Mitigation in Wireless Sensor Networks,"congestion control, energy utilization, topology control",2010,ipsn
Jyhhow  Huang,National Taiwan University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Poyen  Lin,National Taiwan University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Yute  Huang,Academia Sinica,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Sengyong  Lau,National Taiwan University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Ling-Jyh Chen,Academia Sinica,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Kunchan  Lan,National Cheng Kung University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Hao-hua Chu,National Taiwan University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Polly  Huang,National Taiwan University,User-Centric Radio Power Control for Opportunistic Mountain Hiking Networks,"power control, opportunistic networks, wireless sensor networks",2010,ipsn
Charalambos  Sergiou,University of Cyprus,Energy Hole Prevention in Wireless Sensor Networks,"congestion control, topology control, energy utilization",2010,ipsn
Vasos  Vassiliou,University of Cyprus,Energy Hole Prevention in Wireless Sensor Networks,"congestion control, topology control, energy utilization",2010,ipsn
Doina Bucur,University of Oxford,Software Verification for TinyOS,"TinyOS, MSP430, telos, reliability, software verification, model checking, sensor networks, safety",2010,ipsn
