Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Junchen  Jiang,Microsoft Research / Carnegie Mellon University,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Rajdeep  Das,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Ganesh  Ananthanarayanan,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Philipandrew  Chou,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Venkata Narayana Padmanabhan,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Vyas  Sekar,Carnegie Mellon University,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Esbjorn  Dominique,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Marcin  Goliszewski,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Dalibor  Kukoleca,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Renat  Vafin,Microsoft Research,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Hui  Zhang,Carnegie Mellon University,Via: Improving Internet Telephony Call Quality Using Predictive Relay Selection,"Internet Telephony, Managed Overlay Networks, Predictive Relay Selection, Quality of Experience",2016,sigcomm
Aaron Gember-Jacobson,University of Wisconsin Madison,Fast Control Plane Analysis Using an Abstract Representation,"Network verification, abstract representation, control plane",2016,sigcomm
Raajay  Viswanathan,University of Wisconsin Madison,Fast Control Plane Analysis Using an Abstract Representation,"Network verification, abstract representation, control plane",2016,sigcomm
Aditya  Akella,University of Wisconsin Madison,Fast Control Plane Analysis Using an Abstract Representation,"Network verification, abstract representation, control plane",2016,sigcomm
Ratul  Mahajan,Microsoft Research,Fast Control Plane Analysis Using an Abstract Representation,"Network verification, abstract representation, control plane",2016,sigcomm
Radu  Stoenescu,University Politehnica of Bucharest,SymNet: Scalable Symbolic Execution for Modern Networks,"Symbolic execution friendly language, Data plane verification, SymNet",2016,sigcomm
Matei  Popovici,University Politehnica of Bucharest,SymNet: Scalable Symbolic Execution for Modern Networks,"Symbolic execution friendly language, Data plane verification, SymNet",2016,sigcomm
Lorina  Negreanu,University Politehnica of Bucharest,SymNet: Scalable Symbolic Execution for Modern Networks,"Symbolic execution friendly language, Data plane verification, SymNet",2016,sigcomm
Costin  Raiciu,University Politehnica of Bucharest,SymNet: Scalable Symbolic Execution for Modern Networks,"Symbolic execution friendly language, Data plane verification, SymNet",2016,sigcomm
Ryan  Beckett,Princeton University,Don’t Mind the Gap: Bridging Network-Wide Objectives and Device-Level Configurations,"BGP, Compilation, Propane, Synthesis, Domain-specific Language, Fault Tolerance, Distributed Systems",2016,sigcomm
Ratul  Mahajan,Microsoft Research,Don’t Mind the Gap: Bridging Network-Wide Objectives and Device-Level Configurations,"BGP, Compilation, Propane, Synthesis, Domain-specific Language, Fault Tolerance, Distributed Systems",2016,sigcomm
Todd Millstein,University of California Los Angeles,Don’t Mind the Gap: Bridging Network-Wide Objectives and Device-Level Configurations,"BGP, Compilation, Propane, Synthesis, Domain-specific Language, Fault Tolerance, Distributed Systems",2016,sigcomm
Jitendra Dattatraya Padhye,Microsoft Research,Don’t Mind the Gap: Bridging Network-Wide Objectives and Device-Level Configurations,"BGP, Compilation, Propane, Synthesis, Domain-specific Language, Fault Tolerance, Distributed Systems",2016,sigcomm
David  Walker,Princeton University,Don’t Mind the Gap: Bridging Network-Wide Objectives and Device-Level Configurations,"BGP, Compilation, Propane, Synthesis, Domain-specific Language, Fault Tolerance, Distributed Systems",2016,sigcomm
Avichai  Cohen,Hebrew University,Jumpstarting BGP Security with Path-End Validation,"BGP security, Routing security, RPKI",2016,sigcomm
Yossi Gilad,Boston University and Massachusetts Institute of Technology,Jumpstarting BGP Security with Path-End Validation,"BGP security, Routing security, RPKI",2016,sigcomm
Amir  Herzberg,Bar Ilan University,Jumpstarting BGP Security with Path-End Validation,"BGP security, Routing security, RPKI",2016,sigcomm
Michael  Schapira,Hebrew University,Jumpstarting BGP Security with Path-End Validation,"BGP security, Routing security, RPKI",2016,sigcomm
Vikram  Iyer,University of Washington,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,"Backscatter, Internet of things, Implantable Devices",2016,sigcomm
Vamsi  Talla,University of Washington,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,"Backscatter, Internet of things, Implantable Devices",2016,sigcomm
Bryce  Kellogg,University of Washington,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,"Backscatter, Internet of things, Implantable Devices",2016,sigcomm
Shyam Gollakota,University of Washington,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,"Backscatter, Internet of things, Implantable Devices",2016,sigcomm
Joshua R Smith,University of Washington,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,"Backscatter, Internet of things, Implantable Devices",2016,sigcomm
Pengyu  Zhang,University of Massachusetts Amherst,Enabling Practical Backscatter Communication for On-Body Sensors,Backscatter; Sensor; Wireless,2016,sigcomm
Mohammad  Rostami,University of Massachusetts Amherst,Enabling Practical Backscatter Communication for On-Body Sensors,Backscatter; Sensor; Wireless,2016,sigcomm
Pan Hu,University of Massachusetts Amherst,Enabling Practical Backscatter Communication for On-Body Sensors,Backscatter; Sensor; Wireless,2016,sigcomm
Deepak Kumar Ganesan,University of Massachusetts Amherst,Enabling Practical Backscatter Communication for On-Body Sensors,Backscatter; Sensor; Wireless,2016,sigcomm
Pan Hu,University of Massachusetts Amherst,Braidio: An Integrated Active-Passive Radio for Mobile Devices with Asymmetric Energy Budgets,Backscatter; Wireless; Architecture; Asymmetric; Energy,2016,sigcomm
Pengyu  Zhang,University of Massachusetts Amherst,Braidio: An Integrated Active-Passive Radio for Mobile Devices with Asymmetric Energy Budgets,Backscatter; Wireless; Architecture; Asymmetric; Energy,2016,sigcomm
Mohammad  Rostami,University of Massachusetts Amherst,Braidio: An Integrated Active-Passive Radio for Mobile Devices with Asymmetric Energy Budgets,Backscatter; Wireless; Architecture; Asymmetric; Energy,2016,sigcomm
Deepak Kumar Ganesan,University of Massachusetts Amherst,Braidio: An Integrated Active-Passive Radio for Mobile Devices with Asymmetric Energy Budgets,Backscatter; Wireless; Architecture; Asymmetric; Energy,2016,sigcomm
Deepak  Vasisht,Massachusetts Institute of Technology,Eliminating Channel Feedback in Next-Generation Cellular Networks,"LTE, FDD Systems",2016,sigcomm
Swarun  Kumar,Carnegie Mellon University,Eliminating Channel Feedback in Next-Generation Cellular Networks,"LTE, FDD Systems",2016,sigcomm
Hariharan Shankar Rahul,Massachusetts Institute of Technology,Eliminating Channel Feedback in Next-Generation Cellular Networks,"LTE, FDD Systems",2016,sigcomm
Dina Katabi,Massachusetts Institute of Technology,Eliminating Channel Feedback in Next-Generation Cellular Networks,"LTE, FDD Systems",2016,sigcomm
Ezzeldin  Hamed,Massachusetts Institute of Technology,Real-Time Distributed MIMO Systems,"Distributed MIMO, Wireless Networks, Multi-user MIMO",2016,sigcomm
Hariharan Shankar Rahul,Massachusetts Institute of Technology,Real-Time Distributed MIMO Systems,"Distributed MIMO, Wireless Networks, Multi-user MIMO",2016,sigcomm
Mohammed A Abdelghany,Massachusetts Institute of Technology,Real-Time Distributed MIMO Systems,"Distributed MIMO, Wireless Networks, Multi-user MIMO",2016,sigcomm
Dina Katabi,Massachusetts Institute of Technology,Real-Time Distributed MIMO Systems,"Distributed MIMO, Wireless Networks, Multi-user MIMO",2016,sigcomm
Yu Wei Eric Sung,Facebook,Robotron: Top-down Network Management at Facebook Scale,"Facebook, Network Management, Robotron",2016,sigcomm
Xiaozheng  Tie,Facebook,Robotron: Top-down Network Management at Facebook Scale,"Facebook, Network Management, Robotron",2016,sigcomm
Starsky H Y Wong,Facebook,Robotron: Top-down Network Management at Facebook Scale,"Facebook, Network Management, Robotron",2016,sigcomm
Hongyi Zeng,Facebook,Robotron: Top-down Network Management at Facebook Scale,"Facebook, Network Management, Robotron",2016,sigcomm
Behnaz Arzani,University of Pennsylvania,Taking the Blame Game out of Data Centers Operations with NetPoirot,"Network performance analysis, Network reliability, Network manageability, Network transport protocols, Network monitoring",2016,sigcomm
Selim  Ciraci,Microsoft Research,Taking the Blame Game out of Data Centers Operations with NetPoirot,"Network performance analysis, Network reliability, Network manageability, Network transport protocols, Network monitoring",2016,sigcomm
Boonthau  Loo,University of Pennsylvania,Taking the Blame Game out of Data Centers Operations with NetPoirot,"Network performance analysis, Network reliability, Network manageability, Network transport protocols, Network monitoring",2016,sigcomm
Assaf  Schuster,Technion - Israel Institute of Technology,Taking the Blame Game out of Data Centers Operations with NetPoirot,"Network performance analysis, Network reliability, Network manageability, Network transport protocols, Network monitoring",2016,sigcomm
Geoff  Outhred,Microsoft Research,Taking the Blame Game out of Data Centers Operations with NetPoirot,"Network performance analysis, Network reliability, Network manageability, Network transport protocols, Network monitoring",2016,sigcomm
Kisuh  Lee,Cornell University,Globally Synchronized Time via Datacenter Networks,Datacenter Networks,2016,sigcomm
Han Wang,Cornell University,Globally Synchronized Time via Datacenter Networks,Datacenter Networks,2016,sigcomm
Vishal  Shrivastav,Cornell University,Globally Synchronized Time via Datacenter Networks,Datacenter Networks,2016,sigcomm
Hakim  Weatherspoon,Cornell University,Globally Synchronized Time via Datacenter Networks,Datacenter Networks,2016,sigcomm
Tobias  Flach,University of Southern California / Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Pavlos  Papageorge,Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Andreas  Terzis,Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Luis  Pedrosa,University of Southern California,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Yuchung  Cheng,Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Tayeb  Al Karim,Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Ethan B Katz-Bassett,University of Southern California,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
R. Govindan,University of Southern California / Google,An Internet-Wide Analysis of Traffic Policing,"Network measurement, TCP, Traffic shaping, Traffic policing",2016,sigcomm
Yiannis  Yiakoumis,Stanford,Neutral Net Neutrality,"Net Neutrality, Fast-Lanes, Zero-Rating, Differentiated Services, Network Cookies",2016,sigcomm
Sachin  Katti,Stanford,Neutral Net Neutrality,"Net Neutrality, Fast-Lanes, Zero-Rating, Differentiated Services, Network Cookies",2016,sigcomm
Nick  McKeown,Stanford,Neutral Net Neutrality,"Net Neutrality, Fast-Lanes, Zero-Rating, Differentiated Services, Network Cookies",2016,sigcomm
James Murphy McCauley,University of California Berkeley / ICSI,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Mingjie  Zhao,UESTC / ICSI,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Ethan J Jackson,University of California Berkeley,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Barath  Raghavan,ICSI,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Sylvia Paul Ratnasamy,University of California Berkeley / ICSI,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Scott J. Shenker,University of California Berkeley / ICSI,Deforestation of L2,"spanning tree, L2 routing",2016,sigcomm
Anat  Bremler-Barr,Interdisciplinary Center,"OpenBox: A Software-Defined Framework for Developing, Deploying, and Managing Network Functions","Software-Defined Networks, Network functions, Middleboxes",2016,sigcomm
Yotam  Harchol,Hebrew University of Jerusalem,"OpenBox: A Software-Defined Framework for Developing, Deploying, and Managing Network Functions","Software-Defined Networks, Network functions, Middleboxes",2016,sigcomm
David  Hay,Hebrew University of Jerusalem,"OpenBox: A Software-Defined Framework for Developing, Deploying, and Managing Network Functions","Software-Defined Networks, Network functions, Middleboxes",2016,sigcomm
Muhammad Shahbaz,Princeton University,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Sean Choi,Stanford,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Ben Pfaff,VMware,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Changhoon  Kim,Barefoot Networks,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Nick  Feamster,Princeton University,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Nick  McKeown,Stanford,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
Jennifer Rexford,Princeton University,"PISCES: A Programmable, Protocol-Independent Software Switch","Software-Defined Networks (SDN), Compiler Optimizations, PISCES, Domain-Specific Languages (DSL), Software Switch, P4, OVS, Programmable Data Planes",2016,sigcomm
László  Molnár,TrafficLab,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Gergely  Pongrácz,TrafficLab,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Gábor  Enyedi,TrafficLab,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Zoltán Lajos Kis,TrafficLab,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Levente Csikor,Department of Telecommunications and Media Informatics,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Ferenc  Juhász,Department of Telecommunications and Media Informatics,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Attila  Kőrösi,Department of Telecommunications and Media Informatics,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Gábor  Rétvári,Department of Telecommunications and Media Informatics,Dataplane Specialization for High-Performance OpenFlow Software Switching,"packet classification, OpenFlow software switching, template-based code generation",2016,sigcomm
Yuchao Zhang,Tsinghua University,PieBridge: A Cross-DR Scale Large Data Transmission Scheduling System,"Cross-DR WAN, Large-scale Data Transmission",2016,sigcomm
Ke  Xu,Tsinghua University,PieBridge: A Cross-DR Scale Large Data Transmission Scheduling System,"Cross-DR WAN, Large-scale Data Transmission",2016,sigcomm
Guang  Yao,Baidu,PieBridge: A Cross-DR Scale Large Data Transmission Scheduling System,"Cross-DR WAN, Large-scale Data Transmission",2016,sigcomm
Miao  Zhang,Baidu,PieBridge: A Cross-DR Scale Large Data Transmission Scheduling System,"Cross-DR WAN, Large-scale Data Transmission",2016,sigcomm
Xiaohui  Nie,Tsinghua University,PieBridge: A Cross-DR Scale Large Data Transmission Scheduling System,"Cross-DR WAN, Large-scale Data Transmission",2016,sigcomm
Ziyang  Li,National University of Defense Technology,Best Effort Task Scheduling for Data Parallel Jobs,"Task model, Task scheduling, Data-parallel jobs",2016,sigcomm
Yiming  Zhang,National University of Defense Technology,Best Effort Task Scheduling for Data Parallel Jobs,"Task model, Task scheduling, Data-parallel jobs",2016,sigcomm
Yunxiang  Zhao,National University of Defense Technology,Best Effort Task Scheduling for Data Parallel Jobs,"Task model, Task scheduling, Data-parallel jobs",2016,sigcomm
Yuxing  Peng,National University of Defense Technology,Best Effort Task Scheduling for Data Parallel Jobs,"Task model, Task scheduling, Data-parallel jobs",2016,sigcomm
Dongsheng  Li,National University of Defense Technology,Best Effort Task Scheduling for Data Parallel Jobs,"Task model, Task scheduling, Data-parallel jobs",2016,sigcomm
Seong Hoon Jeong,Korea University,A Longitudinal Analysis of .I2p Leakage in the Public DNS Infrastructure,"DNS, Security, Network Analysis, Privacy, I2P",2016,sigcomm
Ahreum  Kang,SUNY Buffalo,A Longitudinal Analysis of .I2p Leakage in the Public DNS Infrastructure,"DNS, Security, Network Analysis, Privacy, I2P",2016,sigcomm
Joongheon  Kim,Chung-Ang University,A Longitudinal Analysis of .I2p Leakage in the Public DNS Infrastructure,"DNS, Security, Network Analysis, Privacy, I2P",2016,sigcomm
Huy Kang Kim,Korea University,A Longitudinal Analysis of .I2p Leakage in the Public DNS Infrastructure,"DNS, Security, Network Analysis, Privacy, I2P",2016,sigcomm
Aziz Mohaisen,SUNY Buffalo,A Longitudinal Analysis of .I2p Leakage in the Public DNS Infrastructure,"DNS, Security, Network Analysis, Privacy, I2P",2016,sigcomm
Byungkwon Choi,KAIST,Application-Specific Acceleration Framework for Mobile Applications,"android, static analysis, automatic proxying, protocol behavior",2016,sigcomm
Jeongmin  Kim,KAIST,Application-Specific Acceleration Framework for Mobile Applications,"android, static analysis, automatic proxying, protocol behavior",2016,sigcomm
Dongsu Han,KAIST,Application-Specific Acceleration Framework for Mobile Applications,"android, static analysis, automatic proxying, protocol behavior",2016,sigcomm
Yue  Li,Telecom ParisTech,Performance Evaluation of Locator/Identifier Separation Protocol through RIPE Atlas,"measurement, experimentation, LISP, RIPE Atlas",2016,sigcomm
L. Iannone,Telecom ParisTech,Performance Evaluation of Locator/Identifier Separation Protocol through RIPE Atlas,"measurement, experimentation, LISP, RIPE Atlas",2016,sigcomm
Liqiong  Chang,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Jie Xiong,Singapore Management University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Xiaojiang Chen,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Ju  Wang,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Junhao  Hu,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Dingyi  Fang,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Wei Wang,Northwest University,TafLoc: Time-Adaptive and Fine-Grained Device-Free Localization with Little Cost,"Fine-grained, Time Adaptive, Device Free Localization, Received Signal Strength",2016,sigcomm
Elverton  Fazzion,Universidade Federal de Minas Gerais,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
Ítalo S Cunha,Universidade Federal de Minas Gerais,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
Dorgival  Guedes,Universidade Federal de Minas Gerais,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
Wagner Meira Meira,Universidade Federal de Minas Gerais,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
R. Teixeira,Inria,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
D. Veitch,University of Technology Sydney,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
Christophe  Diot,Safran,Efficient Remapping of Internet Routing Events,"Routing events, Traceroute, Topology mapping",2016,sigcomm
Anne  Edmundson,Princeton University,A First Look into Transnational Routing Detours,"routing, surveillance",2016,sigcomm
Roya  Ensafi,Princeton University,A First Look into Transnational Routing Detours,"routing, surveillance",2016,sigcomm
Nick  Feamster,Princeton University,A First Look into Transnational Routing Detours,"routing, surveillance",2016,sigcomm
Jennifer Rexford,Princeton University,A First Look into Transnational Routing Detours,"routing, surveillance",2016,sigcomm
Rachee  Singh,Stony Brook University,PathCache: A Path Prediction Toolkit,Internet Measurement,2016,sigcomm
Phillipa  Gill,Stony Brook University,PathCache: A Path Prediction Toolkit,Internet Measurement,2016,sigcomm
Yousef  Amar,Queen Mary University of London,Privacy-Aware Infrastructure for Managing Personal Data,"Personal Data, Networks, Privacy",2016,sigcomm
Hamed  Haddadi,Queen Mary University of London,Privacy-Aware Infrastructure for Managing Personal Data,"Personal Data, Networks, Privacy",2016,sigcomm
Richard Mortier,University of Cambridge,Privacy-Aware Infrastructure for Managing Personal Data,"Personal Data, Networks, Privacy",2016,sigcomm
Upeka  De Silva,Asian Institute of Technology,Named Data Networking Based Smart Home Lighting,"Networks → Network protocol design, Networks → Home networks, Networks → Network design principles",2016,sigcomm
Adisorn  Lertsinsrubtavee,University of Cambridge,Named Data Networking Based Smart Home Lighting,"Networks → Network protocol design, Networks → Home networks, Networks → Network design principles",2016,sigcomm
Arjuna  Sathiaseelan,University of Cambridge,Named Data Networking Based Smart Home Lighting,"Networks → Network protocol design, Networks → Home networks, Networks → Network design principles",2016,sigcomm
Kanchana  Kanchanasut,Asian Institute of Technology,Named Data Networking Based Smart Home Lighting,"Networks → Network protocol design, Networks → Home networks, Networks → Network design principles",2016,sigcomm
Haixiang  Yang,Nanjing University,Conan: Content-Aware Access Network Flow Scheduling to Improve QoE of Home Users,"SDN, Dynamic Resource Allocation, QoE",2016,sigcomm
Xiaoliang  Wang,Nanjing University,Conan: Content-Aware Access Network Flow Scheduling to Improve QoE of Home Users,"SDN, Dynamic Resource Allocation, QoE",2016,sigcomm
Cam-Tu Nguyen,Nanjing University,Conan: Content-Aware Access Network Flow Scheduling to Improve QoE of Home Users,"SDN, Dynamic Resource Allocation, QoE",2016,sigcomm
Sanglu  Lu,Nanjing University,Conan: Content-Aware Access Network Flow Scheduling to Improve QoE of Home Users,"SDN, Dynamic Resource Allocation, QoE",2016,sigcomm
Eder Leão Fernandes,Queen Mary,Horse: Towards an SDN Traffic Dynamics Simulator for Large Scale Networks,Software Defined Networking; simulation,2016,sigcomm
Gianni  Antichi,University of Cambridge,Horse: Towards an SDN Traffic Dynamics Simulator for Large Scale Networks,Software Defined Networking; simulation,2016,sigcomm
Ignacio  Castro,Queen Mary,Horse: Towards an SDN Traffic Dynamics Simulator for Large Scale Networks,Software Defined Networking; simulation,2016,sigcomm
Steve Uhlig,Queen Mary,Horse: Towards an SDN Traffic Dynamics Simulator for Large Scale Networks,Software Defined Networking; simulation,2016,sigcomm
Kai Gao,Tsinghua University,FAST: A Simple Programming Abstraction for Complex State-Dependent SDN Programming,"SDN, State dependency, Programming abstraction",2016,sigcomm
Chen  Gu,Tongji University,FAST: A Simple Programming Abstraction for Complex State-Dependent SDN Programming,"SDN, State dependency, Programming abstraction",2016,sigcomm
Qiao  Xiang,Tongji/Yale University,FAST: A Simple Programming Abstraction for Complex State-Dependent SDN Programming,"SDN, State dependency, Programming abstraction",2016,sigcomm
Richardyang  Yang,Tongji/Yale University,FAST: A Simple Programming Abstraction for Complex State-Dependent SDN Programming,"SDN, State dependency, Programming abstraction",2016,sigcomm
Jun Bi,Tsinghua University,FAST: A Simple Programming Abstraction for Complex State-Dependent SDN Programming,"SDN, State dependency, Programming abstraction",2016,sigcomm
Chen Sun,Tsinghua University,SLA-NFV: An SLA-Aware High Performance Framework for Network Function Virtualization,"Hybrid Infrastructure, NFV, SLA, High Performance",2016,sigcomm
Jun Bi,Tsinghua University,SLA-NFV: An SLA-Aware High Performance Framework for Network Function Virtualization,"Hybrid Infrastructure, NFV, SLA, High Performance",2016,sigcomm
Zhilong  Zheng,Tsinghua University,SLA-NFV: An SLA-Aware High Performance Framework for Network Function Virtualization,"Hybrid Infrastructure, NFV, SLA, High Performance",2016,sigcomm
Hongxin Hu,Clemson University,SLA-NFV: An SLA-Aware High Performance Framework for Network Function Virtualization,"Hybrid Infrastructure, NFV, SLA, High Performance",2016,sigcomm
Shuai  Zhao,University of Missouri - Kansas City,Building Application-Aware Network Environments Using SDN for Optimizing Hadoop Applications,"Software-Defined Networking, Hadoop, Application-Aware Networking",2016,sigcomm
Ali  Sydney,Raytheon BBN Technologies,Building Application-Aware Network Environments Using SDN for Optimizing Hadoop Applications,"Software-Defined Networking, Hadoop, Application-Aware Networking",2016,sigcomm
Deep  Medhi,University of Missouri - Kansas City,Building Application-Aware Network Environments Using SDN for Optimizing Hadoop Applications,"Software-Defined Networking, Hadoop, Application-Aware Networking",2016,sigcomm
Wen  Wang,McGill Unversity,Achieving Consistent SDN Control With Declarative Applications,"Network Control Consistency, Software-Defined Networking",2016,sigcomm
Cong  Liu,Logistic Information Center,Achieving Consistent SDN Control With Declarative Applications,"Network Control Consistency, Software-Defined Networking",2016,sigcomm
Jinshu  Su,National University Of Defense Technology,Achieving Consistent SDN Control With Declarative Applications,"Network Control Consistency, Software-Defined Networking",2016,sigcomm
Wenbo  He,McGill Unversity,Achieving Consistent SDN Control With Declarative Applications,"Network Control Consistency, Software-Defined Networking",2016,sigcomm
Hao  Li,Xi'an Jiaotong University,Modular SDN Compiler Design with Intermediate Representation,"Software-Defined Networks, Intermediate representation",2016,sigcomm
Chengchen  Hu,Xi'an Jiaotong University,Modular SDN Compiler Design with Intermediate Representation,"Software-Defined Networks, Intermediate representation",2016,sigcomm
Peng  Zhang,Xi'an Jiaotong University,Modular SDN Compiler Design with Intermediate Representation,"Software-Defined Networks, Intermediate representation",2016,sigcomm
Lei  Xie,Xi'an Jiaotong University,Modular SDN Compiler Design with Intermediate Representation,"Software-Defined Networks, Intermediate representation",2016,sigcomm
Ji  Yang,Xian Jiaotong Unviersity,Rethinking the Design of OpenFlow Switch Counters,"OpenFlow, SDN counter",2016,sigcomm
Chengchen  Hu,Xian Jiaotong Unviersity,Rethinking the Design of OpenFlow Switch Counters,"OpenFlow, SDN counter",2016,sigcomm
