Name,University/Organization,Type of Chair,Conference,Year
Akos Ledeczi,Vanderbilt University,IP Track Co-Chair,IPSN,2010
Philip Levis,Stanford,IP Track Co-Chair,IPSN,2010
Peter Corke,CSIRO,IP Track Co-Chair,IPSN,2010
Koen Langendoen,TU Delft,IP Track Co-Chair,IPSN,2010
Branislav Kusy,Stanford,IP Track Co-Chair,IPSN,2010
Bela Bollobas,University of Memphis,IP Track Co-Chair,IPSN,2010
Nirupama Bulusu,Portland State University,IP Track Co-Chair,IPSN,2010
Ugur Cetintemel,Brown University,IP Track Co-Chair,IPSN,2010
David Culler,University of California Berkeley,IP Track Co-Chair,IPSN,2010
Deborah Estrin,University of California Los Angeles,IP Track Co-Chair,IPSN,2010
John Fisher,Massachusetts Institute of Technology,IP Track Co-Chair,IPSN,2010
Michael Gastpar,University of California Berkeley,IP Track Co-Chair,IPSN,2010
Reza Ghanadan,BAE Systems,IP Track Co-Chair,IPSN,2010
Martin Haenggi,University of Notre Dame,IP Track Co-Chair,IPSN,2010
Tian He,University of Minnesota,IP Track Co-Chair,IPSN,2010
Wendi Heinzelman,University of Rochester,IP Track Co-Chair,IPSN,2010
Sanjay Jha,University of New South Wales,IP Track Co-Chair,IPSN,2010
Akos Ledeczi,Vanderbilt University,IP Track Co-Chair,IPSN,2010
Alexander Levis,George Mason University,IP Track Co-Chair,IPSN,2010
Philip Levis,Stanford,IP Track Co-Chair,IPSN,2010
Mingyan Liu,University of Michigan,IP Track Co-Chair,IPSN,2010
Thomas Moscibroda,Microsoft Research,IP Track Co-Chair,IPSN,2010
Jose' M. F. Moura,Carnegie Mellon University,IP Track Co-Chair,IPSN,2010
Suman Nath,Microsoft Research,IP Track Co-Chair,IPSN,2010
Lionel Ni,HKUST,IP Track Co-Chair,IPSN,2010
Songhwai Oh,UC Merced,IP Track Co-Chair,IPSN,2010
Kay Romer,ETH Zurich,IP Track Co-Chair,IPSN,2010
Dan Rubenstein,Columbia University,IP Track Co-Chair,IPSN,2010
Anna Scaglione,Cornell University,IP Track Co-Chair,IPSN,2010
Gyula Simon,University of Pannonia,IP Track Co-Chair,IPSN,2010
Cormac Sreenan,University College Cork,IP Track Co-Chair,IPSN,2010
Subhash Suri,University of California Santa Barbara,IP Track Co-Chair,IPSN,2010
Andreas Terzis,Johns Hopkins University,IP Track Co-Chair,IPSN,2010
Tim Wark,CSIRO,IP Track Co-Chair,IPSN,2010
Matt Welsh,Harvard University,IP Track Co-Chair,IPSN,2010
Andreas Andreou,Johns Hopkins University,IP Track Co-Chair,IPSN,2010
Jan Beutel,ETH Zurich,IP Track Co-Chair,IPSN,2010
Rachel Cardell-Oliver,U. Western Australia,IP Track Co-Chair,IPSN,2010
Peter Corke,CSIRO,IP Track Co-Chair,IPSN,2010
Stefan Dulman,UTwente,IP Track Co-Chair,IPSN,2010
Adam Dunkels,Swedish Institute of Computer Science,IP Track Co-Chair,IPSN,2010
Ben Greenstein,Intel Research,IP Track Co-Chair,IPSN,2010
Ralph Kling,Crossbow,IP Track Co-Chair,IPSN,2010
Koen Langendoen,TU Delft,IP Track Co-Chair,IPSN,2010
Pedro Marron,University of Bonn,IP Track Co-Chair,IPSN,2011
Joe Polastre,Sentilla,IP Track Co-Chair,IPSN,2011
Bodhi Priyantha,Microsoft Research,IP Track Co-Chair,IPSN,2011
Jochen Schiller,Freie Universitaet Berlin,IP Track Co-Chair,IPSN,2011
Mani Srivastava,University of California Los Angeles,IP Track Co-Chair,IPSN,2011
Kamin Whitehouse,University of Virginia,IP Track Co-Chair,IPSN,2011
Feng Zhao,Microsoft Research,IP Track Co-Chair,IPSN,2011
Feng Zhao,Microsoft Research,IPSN '06 Steering Committee Chair,IPSN,2011
John Cozzens,National Science Foundation,IPSN '06 Steering Committee,IPSN,2011
Deborah Estrin,"University of California, Los Angeles",IPSN '06 Steering Committee,IPSN,2011
Leo Guibas,Stanford,IPSN '06 Steering Committee,IPSN,2011
P. R. Kumar,University of Illinois Urbana Champaign,IPSN '06 Steering Committee,IPSN,2011
Sri Kumar,DARPA,IPSN '06 Steering Committee,IPSN,2011
Jose' Moura,Carnegie Mellon University,IPSN '06 Steering Committee,IPSN,2011
Janos Sztipanovits,Vanderbilt University,IPSN '06 Steering Committee,IPSN,2011
John Stankovic,University of Virginia,General Chair,IPSN,2011
Phillip Gibbons,Intel Research,Program Chair,IPSN,2011
Stephen Wicker,Cornell University,Program Chair,IPSN,2011
Joe Paradiso,Massachusetts Institute of Technology,SPOTS Program Chair,IPSN,2011
Andreas Savvides,Yale University,Demos Chair,IPSN,2011
Anna Scaglione,Cornell University,Poster Session Chair,IPSN,2011
Tarek Abdelzaher,University of Illinois Urbana Champaign,Finance Chair,IPSN,2011
Xenofon Koutsoukos,Vanderbilt University,Local Arrangement Chair,IPSN,2011
Janos Sztipanovits,Vanderbilt University,Local Arrangement Chair,IPSN,2011
D. Ganesan,University of Massachusetts,Industrial Relations Chair,IPSN,2011
Tian He,University of Minnesota,Publicity Chair,IPSN,2011
R. Han,University of Colorado,Publications Chair,IPSN,2011
Sang Son,University of Virginia,Registration Chair,IPSN,2011
Jonathan Agre,Fujitsu Labs,IPSN '06 Technical Program Committee,IPSN,2011
Jie Liu,Microsoft Research,IPSN '06 Technical Program Committee,IPSN,2011
Anish Arora,Ohio State University,IPSN '06 Technical Program Committee,IPSN,2011
Chenyang Lu,Washington University in St. Louis,IPSN '06 Technical Program Committee,IPSN,2011
Richard Baraniuk,Rice University,IPSN '06 Technical Program Committee,IPSN,2011
Sam Madden,Massachusetts Institute of Technology,IPSN '06 Technical Program Committee,IPSN,2011
Baltasar Beferull-Lozano,Universidad de Valencia,IPSN '06 Technical Program Committee,IPSN,2011
Urbashi Mitra,University of Southern California,IPSN '06 Technical Program Committee,IPSN,2011
Mark Coates,McGill University,IPSN '06 Technical Program Committee,IPSN,2011
Randy Moses,Ohio State University,IPSN '06 Technical Program Committee,IPSN,2011
Amol Deshpande,University of Maryland,IPSN '06 Technical Program Committee,IPSN,2011
Arye Nehorai,University of Illinois Chicago,IPSN '06 Technical Program Committee,IPSN,2011
Hugh Durrant-Whyte,University of Sydney,IPSN '06 Technical Program Committee,IPSN,2011
Robert Nowak,University of Wisconsin Madison,IPSN '06 Technical Program Committee,IPSN,2011
Deepak Ganesan,University of Massachusetts Amherst,IPSN '06 Technical Program Committee,IPSN,2011
Radha Poovendran,University of Washington,IPSN '06 Technical Program Committee,IPSN,2011
Michael Gastpar,University of California Berkeley,IPSN '06 Technical Program Committee,IPSN,2011
Anna Scaglione,Cornell University,IPSN '06 Technical Program Committee,IPSN,2011
Phillip Gibbons,Intel Research,IPSN '06 Technical Program Committee,IPSN,2011
Curt Schurgers,University of California San Diego,IPSN '06 Technical Program Committee,IPSN,2011
Ramesh Govindan,University of Southern California,IPSN '06 Technical Program Committee,IPSN,2011
Sergio Servetto,Cornell University,IPSN '06 Technical Program Committee,IPSN,2011
Carlos Guestrin,Carnegie Mellon University,IPSN '06 Technical Program Committee,IPSN,2011
Mani Srivastava,University of California Los Angeles,IPSN '06 Technical Program Committee,IPSN,2011
Richard Han,University of Colorado,IPSN '06 Technical Program Committee,IPSN,2011
Eva Tardos,Cornell University,IPSN '06 Technical Program Committee,IPSN,2011
Prakash Ishwar,Boston University,IPSN '06 Technical Program Committee,IPSN,2011
Lang Tong,Cornell Universiity,IPSN '06 Technical Program Committee,IPSN,2011
Nihar Jindal,University of Minnesota,IPSN '06 Technical Program Committee,IPSN,2011
Matt Welsh,Harvard,IPSN '06 Technical Program Committee,IPSN,2011
Brad Karp,University College London,IPSN '06 Technical Program Committee,IPSN,2011
Stephen Wicker,Cornell University,IPSN '06 Technical Program Committee,IPSN,2012
Phil Levis,Stanford,IPSN '06 Technical Program Committee,IPSN,2012
Kung Yao,University of California Los Angeles,IPSN '06 Technical Program Committee,IPSN,2012
Mingyan Liu,University of Michigan,IPSN '06 Technical Program Committee,IPSN,2012
Joe Paradiso,Massachusetts Institute of Technology,IPSN '06 Technical Program Committee,IPSN,2012
Trevor Pering,Intel Research,SPOTS Track Technical Program Committee,IPSN,2012
William Butera,Intel Research,SPOTS Track Technical Program Committee,IPSN,2012
Joe Polastre,Moteiv,SPOTS Track Technical Program Committee,IPSN,2012
Jim Reich,PARC,SPOTS Track Technical Program Committee,IPSN,2012
Jeremy Elson,Microsoft Research,SPOTS Track Technical Program Committee,IPSN,2012
Andreas Savvides,Yale University,SPOTS Track Technical Program Committee,IPSN,2012
Hans Gellersen,"Lancaster University, UK",SPOTS Track Technical Program Committee,IPSN,2012
Howard Shrobe,Massachusetts Institute of Technology,SPOTS Track Technical Program Committee,IPSN,2012
Rajesh Gupta,University of California San Diego,SPOTS Track Technical Program Committee,IPSN,2012
Amit Sinha,Airdefense,SPOTS Track Technical Program Committee,IPSN,2012
Chalermek Intanagonwiwat,Chulalongkorn U.,SPOTS Track Technical Program Committee,IPSN,2012
Gaurav Sukhatme,University of Southern California,SPOTS Track Technical Program Committee,IPSN,2012
William Hodgkiss,University of California San Diego,SPOTS Track Technical Program Committee,IPSN,2012
Janos Sztipanovits,Vanderbilt University,SPOTS Track Technical Program Committee,IPSN,2012
Bill Kaiser,University of California Los Angeles,SPOTS Track Technical Program Committee,IPSN,2012
Kazuo Yano,"Hitachi Research, Tokyo",SPOTS Track Technical Program Committee,IPSN,2012
Ralph Kling,Intel Research,SPOTS Track Technical Program Committee,IPSN,2012
Eric Yeatman,"Imperial College, UK",SPOTS Track Technical Program Committee,IPSN,2012
Gerald Maguire,KTH Stockholm,SPOTS Track Technical Program Committee,IPSN,2012
Frank Vernon,University of California San Diego,SPOTS Track Technical Program Committee,IPSN,2012
Friedemann Mattern,ETH Zurich,SPOTS Track Technical Program Committee,IPSN,2012
Chris Van Hoof,IMEC Belgium,SPOTS Track Technical Program Committee,IPSN,2012
Michael Niedermayer,Fraunhofer IZM,SPOTS Track Technical Program Committee,IPSN,2012
Wayne Wolfe,Princeton University,SPOTS Track Technical Program Committee,IPSN,2012
Brendan O'Flynn,"Tyndall Institute, Ireland",SPOTS Track Technical Program Committee,IPSN,2012
Tarek Abdelzaher,University of Illinois Urbana Champaign,General Chair,IPSN,2012
Kay Romer,University of Lubeck,TPC Co-Chair (IP Track),IPSN,2012
Raj Rajkumar,Carnegie Mellon University,TPC Co-Chair (SPOTS Track),IPSN,2012
Luca Mottola,Politecnico di Milano and Swedish Institute of Computer Science,Demo Chair,IPSN,2012
Tian He,University of Minnesota,Poster Chair,IPSN,2012
Aman Kansal,Microsoft Research,Workshop/Tutorial Chair,IPSN,2012
Raghu Ganti,IBM Research,Publications Chair,IPSN,2012
Akos Ledeczi,Vanderbilt University,Finance/Sponsorship Chair,IPSN,2012
Hengchang Liu,University of Illinois Urbana Champaign,Web Chair,IPSN,2012
Ying Zhang,Google,Publicity Co-Chair,IPSN,2012
Li Cui,ICT CAS,Publicity Co-Chair,IPSN,2012
Martina Maggio,Lund,Publicity Co-Chair,IPSN,2012
Polly Huang,NTU,PhD Forum Chair,IPSN,2012
Feng Zhao (Chair),Microsoft Research,Steering Committee,IPSN,2012
Tarek Abdelzaher,University of Illinois Urbana Champaign,Steering Committee,IPSN,2012
Deborah Estrin,University of California Los Angeles,Steering Committee,IPSN,2012
Leo Guibas,Stanford,Steering Committee,IPSN,2012
William Kaiser,University of California Los Angeles,Steering Committee,IPSN,2012
P.R. Kumar,Texas A&M University,Steering Committee,IPSN,2012
Jose Moura,Carnegie Mellon University,Steering Committee,IPSN,2012
Jack Stankovic,University of Virginia,Steering Committee,IPSN,2012
Janos Sztipanovits,Vanderbilt University,Steering Committee,IPSN,2012
Marco Duarte,University of Massachusetts Amherst,IP Track Technical Program Committee,IPSN,2012
Jakob Eriksson,University of Illinois Chicago,IP Track Technical Program Committee,IPSN,2012
Jie Gao,Stony Brook University,IP Track Technical Program Committee,IPSN,2013
Michael Gastpar,EPFL and University of California in Berkeley,IP Track Technical Program Committee,IPSN,2013
Omprakash Gnawali,University of Houston,IP Track Technical Program Committee,IPSN,2013
Marco Gruteser,Rutgers University,IP Track Technical Program Committee,IPSN,2013
Wen Hu,CSIRO,IP Track Technical Program Committee,IPSN,2013
Polly Huang,National Taiwan University,IP Track Technical Program Committee,IPSN,2013
Karl Henrik Johansson,KTH,IP Track Technical Program Committee,IPSN,2013
Vana Kalogeraki,Athens University of Economics and Business,IP Track Technical Program Committee,IPSN,2013
Andreas Krause,ETH Zurich,IP Track Technical Program Committee,IPSN,2013
Mingyan Liu,University of Michigan,IP Track Technical Program Committee,IPSN,2013
Chenyang Lu,Washington University in St. Louis,IP Track Technical Program Committee,IPSN,2013
Thomas Moscibroda,Microsoft Research,IP Track Technical Program Committee,IPSN,2013
Luca Mottola,Politecnico di Milano and Swedish Institute of Computer Science,IP Track Technical Program Committee,IPSN,2013
Suman Nath,Microsoft Research,IP Track Technical Program Committee,IPSN,2013
Neal Patwari,University of Utah,IP Track Technical Program Committee,IPSN,2013
Jamie Payton,University of North Carolina,IP Track Technical Program Committee,IPSN,2013
Gian Pietro Picco,University of Trento,IP Track Technical Program Committee,IPSN,2013
Silvia Santini,TU Darmstadt,IP Track Technical Program Committee,IPSN,2013
Olga Saukh,ETH Zurich,IP Track Technical Program Committee,IPSN,2013
Andreas Terzis,Johns Hopkins University,IP Track Technical Program Committee,IPSN,2013
Andreas Andreou,Johns Hopkins University,SPOTS Track Technical Program Committee,IPSN,2013
Matteo Ceriotti,RWTH Aachen University,SPOTS Track Technical Program Committee,IPSN,2013
Prabal Dutta,University of Michigan,SPOTS Track Technical Program Committee,IPSN,2013
Deepak Ganesan,University of Massachusetts Amherst,SPOTS Track Technical Program Committee,IPSN,2013
Minyoung Kim,SRI,SPOTS Track Technical Program Committee,IPSN,2013
Chieh-Jan Mike Liang,Microsoft Research,SPOTS Track Technical Program Committee,IPSN,2013
Lama Nachman,Intel Corp,SPOTS Track Technical Program Committee,IPSN,2013
Anthony Rowe,Carnegie Mellon University,SPOTS Track Technical Program Committee,IPSN,2013
Andreas Savvides,Yale University,SPOTS Track Technical Program Committee,IPSN,2013
John Stankovic,University of Virginia,SPOTS Track Technical Program Committee,IPSN,2013
Lothar Thiele,ETH Zurich,SPOTS Track Technical Program Committee,IPSN,2013
Kamin Whitehouse,University of Virginia,SPOTS Track Technical Program Committee,IPSN,2013
Adam Wolisz,Technical University of Berlin,SPOTS Track Technical Program Committee,IPSN,2013
Pei Zhang,Carnegie Mellon University,SPOTS Track Technical Program Committee,IPSN,2013
Marco Zuniga,TU Delft,SPOTS Track Technical Program Committee,IPSN,2013
Suman Nath,Microsoft Research,Organizing Committee General Chair,IPSN,2013
Bhaskar Krishnamachari,University of Southern California,TPC Co-Chair (IP track),IPSN,2013
Anthony Rowe,Carnegie Mellon University,TPC Co-Chair (SPOTS track),IPSN,2013
Feng Zhao,Microsoft Research,Steering Committee Chair,IPSN,2013
Jie Gao,Stony Brook University,Poster Chair,IPSN,2013
Pei Zhang,Carnegie Mellon University,Poster Chair,IPSN,2013
David Chu,Microsoft Research,Demo Chair,IPSN,2013
Guoliang Xing,Michigan State University,Demo Chair,IPSN,2013
Dimitrios Lymberopoulos,Microsoft Research,Competition Chair,IPSN,2013
Shahriar Nirjon,HP Labs,Web Chair,IPSN,2013
Omprakash Gnawali,University of Houston,PhD Forum Chair,IPSN,2013
Omprakash Gnawali,University of Houston,Shadow PC Coordination Chair,IPSN,2013
Silvia Santini,TU Dresden,Publication Co-Chair,IPSN,2013
Anwar Hithnawi,ETH Zurich,Publication Co-Chair,IPSN,2013
Mike Chieh-Jan Liang,Microsoft Research,Publicity Chair,IPSN,2013
Chiara Petrioli,University of Rome,Publicity Chair,IPSN,2013
Chenren Xu,Carnegie Mellon University,Publicity Chair,IPSN,2013
Tarek Abdelzaher,University of Illinois Urbana Champaign,Technical Program Committee,IPSN,2013
Yuvraj Agarwal,Carnegie Mellon University,Technical Program Committee,IPSN,2013
Alberto Cerpa,University of California Merced,Technical Program Committee,IPSN,2013
Mun Choon Chan,National University of Singapore,Technical Program Committee,IPSN,2013
Chun Tung Chou,University of New South Wales,Technical Program Committee,IPSN,2013
Mark Coates,McGill University,Technical Program Committee,IPSN,2013
Kartik Dantu,SUNY Buffalo,Technical Program Committee,IPSN,2013
Jakob Eriksson,University of Illinois Chicago,Technical Program Committee,IPSN,2014
Jie Gao,Stony Brook University,Technical Program Committee,IPSN,2014
Andrea Gasparri,"University of Roma Tre, Italy",Technical Program Committee,IPSN,2014
Omprakash Gnawali,University of Houston,Technical Program Committee,IPSN,2014
Magnus Halldorsson,"Reykjavik University, Iceland",Technical Program Committee,IPSN,2014
Wen Hu,CSIRO,Technical Program Committee,IPSN,2014
Polly Huang,National Taiwan University,Technical Program Committee,IPSN,2014
Valerie Issarny,"Inria, France",Technical Program Committee,IPSN,2014
Roozbeh Jafari,University of Texas Dallas,Technical Program Committee,IPSN,2014
Xianyang Li,Illinois Institute of Technology,Technical Program Committee,IPSN,2014
Rahul Mangharam,University of Pennsylvania,Technical Program Committee,IPSN,2014
Urbashi Mitra,University of Southern California,Technical Program Committee,IPSN,2014
Jorge Ortiz,IBM Research,Technical Program Committee,IPSN,2014
Neal Patwari,University of Utah,Technical Program Committee,IPSN,2014
Vijay Raghunathan,Purdue University,Technical Program Committee,IPSN,2014
Kay Romer,ETH Zurich,Technical Program Committee,IPSN,2014
Jack Stankovic,University of Virginia,Technical Program Committee,IPSN,2014
Affan Syed,"National University of Computer and Emerging Sciences, Pakistan",Technical Program Committee,IPSN,2014
Niki Trigoni,Oxford University,Technical Program Committee,IPSN,2014
Geoffrey Werner-Challen,SUNY Buffalo,Technical Program Committee,IPSN,2014
Kamin Whitehouse,University of Virginia,Technical Program Committee,IPSN,2014
Guoliang Xing,Michigan State,Technical Program Committee,IPSN,2014
Hongwei Zhang,Wayne State University,Technical Program Committee,IPSN,2014
Marco Zuniga,TU Delft,Technical Program Committee,IPSN,2014
Pei Zhang,Carnegie Mellon University,Technical Program Committee,IPSN,2014
Adwait Dongare,Carnegie Mellon University,Shadow Program Committee,IPSN,2014
Erin Griffiths,University of Virginia,Shadow Program Committee,IPSN,2014
Josiah Hester,Clemson University,Shadow Program Committee,IPSN,2014
Anwar S. H. Hithnawi,ETH Zurich,Shadow Program Committee,IPSN,2014
Robert LiKamWa,Rice University,Shadow Program Committee,IPSN,2014
